scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_1_1,0.0,0.39999999999999997,3,0.3548387096774193,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_1_1,0.39999999999999997,0.4483870967741935,3,0.41935483870967744,0.3333333333333333,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_1_1,0.4483870967741935,0.45161290322580644,0,0.0,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_1_1,0.45161290322580644,0.4838709677419355,5,0.4516129032258064,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_1_1,0.4838709677419355,0.5080645161290323,4,0.49193548387096775,0.5,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_1_1,0.5080645161290323,0.5161290322580645,0,0.0,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_1_1,0.5161290322580645,0.532258064516129,5,0.5161290322580645,0.2,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_1_1,0.532258064516129,0.5483870967741935,2,0.532258064516129,1.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_1_1,0.5483870967741935,0.5806451612903226,4,0.5524193548387096,1.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_1_1,0.5806451612903226,1.0,4,0.6048387096774194,0.5,0.2,0.3,0.49999999999999994,0.85
