scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_0_5_0_5,0.0,0.39836065573770496,3,0.3524590163934426,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_0_5_0_5,0.39836065573770496,0.44754098360655736,3,0.41803278688524587,0.3333333333333333,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_0_5_0_5,0.44754098360655736,0.45081967213114754,0,0.0,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_0_5_0_5,0.45081967213114754,0.48360655737704916,5,0.45081967213114754,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_0_5_0_5,0.48360655737704916,0.5081967213114754,4,0.4918032786885246,0.5,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_0_5_0_5,0.5081967213114754,0.5163934426229508,0,0.0,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_0_5_0_5,0.5163934426229508,0.5327868852459017,5,0.5163934426229508,0.2,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_0_5_0_5,0.5327868852459017,0.5491803278688525,2,0.5327868852459017,1.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_0_5_0_5,0.5491803278688525,0.5819672131147541,4,0.5532786885245902,1.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,beta_0_5_0_5,0.5819672131147541,1.0,4,0.6065573770491803,0.5,0.2,0.3,0.49999999999999994,0.85
