scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,structural_only,0.0,0.41157142838095273,3,0.37157142838095264,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,structural_only,0.41157142838095273,0.45442857123809555,3,0.4287142855238099,0.3333333333333333,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,structural_only,0.45442857123809555,0.4572857140952384,0,0.0,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,structural_only,0.4572857140952384,0.4858571426666669,5,0.4572857140952384,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,structural_only,0.4858571426666669,0.5072857140952384,4,0.49299999980952414,0.5,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,structural_only,0.5072857140952384,0.5144285712380955,0,0.0,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,structural_only,0.5144285712380955,0.5287142855238098,5,0.5144285712380955,0.2,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,structural_only,0.5287142855238098,0.5429999998095241,2,0.5287142855238098,1.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,structural_only,0.5429999998095241,0.5715714283809527,4,0.5465714283809526,1.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,structural_only,0.5715714283809527,1.0,4,0.5929999998095241,0.5,0.2,0.3,0.49999999999999994,0.85
