scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,uncorrected,0.0,0.41688455535411695,3,0.37869777172358,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,uncorrected,0.41688455535411695,0.45730374508904437,3,0.4334767359904359,0.3333333333333333,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,uncorrected,0.45730374508904437,0.46018613435877465,3,0.45998980217852176,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,uncorrected,0.46018613435877465,0.48738192913038014,3,0.4692544119246292,0.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,uncorrected,0.48738192913038014,0.5082951160409206,3,0.49676146544655514,0.6666666666666666,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,uncorrected,0.5082951160409206,0.5150680311920972,3,0.5148593701405352,0.3333333333333333,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,uncorrected,0.5150680311920972,0.5294340217090782,3,0.5198547629524256,0.3333333333333333,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,uncorrected,0.5294340217090782,0.5429496020929926,3,0.5384378498078073,1.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,uncorrected,0.5429496020929926,0.5688285178905019,3,0.5562616990240992,1.0,0.2,0.3,0.49999999999999994,0.85
a1_info_eff_q85_inf30_adv20_seed99106,A1.INFO_EFFICIENCY_CURVES,A,99106,uncorrected,0.5688285178905019,1.0,3,0.5971783340844264,0.3333333333333333,0.2,0.3,0.49999999999999994,0.85
