scenario_name,experiment_id,tier,seed,model,abs_error_outcome,brier,log_score,mae_prob,calibration_ece,calib_n_unique_predictions,calib_n_nonempty_bins,calib_degenerate_binning,calib_binning_mode_used,calib_binning_mode_requested,calib_fallback_applied,posterior_mean_bias,posterior_variance_ratio,mad_posterior_median,wasserstein_distance_beta,coverage_90_outcome,coverage_95_outcome,coverage_90_ptrue,coverage_95_ptrue,coverage_90,coverage_95,p_hat,calibration_diagnostics,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q65_inf30_adv10_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,capopm,0.515492800908959,0.07024771984812316,-0.7281451743015206,0.2264032911969357,0.027189496592611162,4,2,True,equal_width,equal_width,False,-0.05953567891257766,1.0286803897997763,0.2275419104850716,0.2314396477032838,,,0.25,0.25,0.25,0.25,0.5238512199109683,"{""n_unique_predictions"": 4, ""n_nonempty_bins"": 2, ""degenerate_binning"": true, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.1,0.3,0.6,0.65
a1_info_eff_q65_inf30_adv10_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,raw_parimutuel,0.5199596774193549,0.06664770023922015,-0.7401106966360756,0.21766536843470816,0.27245967741935484,3,3,False,equal_width,equal_width,False,-0.05245947946870724,,,,,,,,,,0.5309274193548388,"{""n_unique_predictions"": 3, ""n_nonempty_bins"": 3, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.1,0.3,0.6,0.65
a1_info_eff_q65_inf30_adv10_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,structural_only,0.5178571428571429,0.06765622197071854,-0.7350623692023808,0.22144993064668972,0.2677857143809521,3,2,True,equal_width,equal_width,False,-0.05110118472830755,1.044653683337463,0.22234278778954691,0.22624175280745884,,,0.25,0.25,0.25,0.25,0.5322857140952384,"{""n_unique_predictions"": 3, ""n_nonempty_bins"": 2, ""degenerate_binning"": true, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.1,0.3,0.6,0.65
a1_info_eff_q65_inf30_adv10_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,ml_only,0.5195687223684256,0.06606830194033532,-0.7401789394694865,0.21791985845089581,0.26890350051440265,4,2,True,equal_width,equal_width,False,-0.046451620210618855,1.152013108624938,0.21901412008705073,0.22312004165385446,,,0.25,0.25,0.25,0.25,0.5369352786129271,"{""n_unique_predictions"": 4, ""n_nonempty_bins"": 2, ""degenerate_binning"": true, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.1,0.3,0.6,0.65
a1_info_eff_q65_inf30_adv10_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,uncorrected,0.5176237142692143,0.06820808853613705,-0.7343585667895771,0.2228789183720284,0.032588878447078806,4,1,True,equal_width,equal_width,False,-0.050798020376467135,1.0,0.2236957766012177,0.22726530430888364,,,0.25,0.25,0.25,0.25,0.5325888784470788,"{""n_unique_predictions"": 4, ""n_nonempty_bins"": 1, ""degenerate_binning"": true, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.1,0.3,0.6,0.65
a1_info_eff_q65_inf30_adv10_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,beta_1_1,0.5201612903225806,0.06600602889242221,-0.741500434848912,0.2173024652089017,0.2701612903225806,3,2,True,equal_width,equal_width,False,-0.047096576242900784,1.1737223261822374,0.21843653778954686,0.22277397871817972,,,0.25,0.25,0.25,0.25,0.5362903225806451,"{""n_unique_predictions"": 3, ""n_nonempty_bins"": 2, ""degenerate_binning"": true, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.1,0.3,0.6,0.65
a1_info_eff_q65_inf30_adv10_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,beta_0_5_0_5,0.5204918032786885,0.06577460792759449,-0.742450394745177,0.2167075418879075,0.2704918032786885,3,2,True,equal_width,equal_width,False,-0.04650165292190658,1.1920874863217152,0.21787850207526116,0.22227671666186838,,,0.25,0.25,0.25,0.25,0.5368852459016393,"{""n_unique_predictions"": 3, ""n_nonempty_bins"": 2, ""degenerate_binning"": true, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.1,0.3,0.6,0.65
