scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,uncorrected,0.0,0.4301545630560637,3,0.4107094430059231,0.6666666666666666,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,uncorrected,0.4301545630560637,0.4653826279648156,3,0.45058175056310845,1.0,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,uncorrected,0.4653826279648156,0.49900846355333256,3,0.4797595968083344,0.3333333333333333,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,uncorrected,0.49900846355333256,0.511332471727913,3,0.5061581370237934,1.0,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,uncorrected,0.511332471727913,0.5179312640412228,3,0.5154507256656158,0.0,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,uncorrected,0.5179312640412228,0.5233348149740578,3,0.5207996211932898,1.0,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,uncorrected,0.5233348149740578,0.5308112169027019,3,0.5280989539208838,0.3333333333333333,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,uncorrected,0.5308112169027019,0.5371233361694668,3,0.5344185293374263,0.6666666666666666,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,uncorrected,0.5371233361694668,0.5402919557479596,3,0.5391559249082799,0.3333333333333333,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,uncorrected,0.5402919557479596,1.0,3,0.5582481226576251,0.3333333333333333,3,1.0,1.0
