scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,capopm,0.0,0.46698496677901474,3,0.456938814353749,0.6666666666666666,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,capopm,0.46698496677901474,0.4764515806713078,3,0.47026271654558927,0.6666666666666666,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,capopm,0.4764515806713078,0.49073596077907655,3,0.48112667487668853,0.3333333333333333,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,capopm,0.49073596077907655,0.5024230646401372,3,0.49834380700800107,0.6666666666666666,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,capopm,0.5024230646401372,0.5073506948368265,3,0.5049526159461807,0.6666666666666666,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,capopm,0.5073506948368265,0.5129126391590623,3,0.5107331016728807,0.0,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,capopm,0.5129126391590623,0.5142200398193592,3,0.513806841728556,0.6666666666666666,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,capopm,0.5142200398193592,0.5176328468386917,3,0.5156785255488093,0.6666666666666666,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,capopm,0.5176328468386917,0.5243630113162344,3,0.5217404539295057,0.6666666666666666,3,1.0,1.0
A3_strategic_timing__attack100__seed250003__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250003,capopm,0.5243630113162344,1.0,3,0.531464010994225,0.6666666666666666,3,1.0,1.0
