scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,ml_only,0.0,0.44303195376241084,3,0.4249921261335013,0.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,ml_only,0.44303195376241084,0.4519736568852755,3,0.44657465920335676,0.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,ml_only,0.4519736568852755,0.4604990136925264,3,0.4547495189210411,0.3333333333333333,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,ml_only,0.4604990136925264,0.4897618710716033,3,0.4712602270981503,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,ml_only,0.4897618710716033,0.5011418354937571,3,0.49826046828340204,1.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,ml_only,0.5011418354937571,0.5118999606394639,3,0.5063180825577259,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,ml_only,0.5118999606394639,0.5219419692094697,3,0.5168071710950226,0.3333333333333333,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,ml_only,0.5219419692094697,0.5429997443697898,3,0.5386287656570713,0.3333333333333333,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,ml_only,0.5429997443697898,0.5654703702785889,3,0.5546964442755774,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,ml_only,0.5654703702785889,1.0,3,0.5982717209820767,0.6666666666666666,1,1.0,1.0
