scenario_name,experiment_id,tier,seed,model,abs_error_outcome,brier,log_score,mae_prob,calibration_ece,calib_n_unique_predictions,calib_n_nonempty_bins,calib_degenerate_binning,calib_binning_mode_used,calib_binning_mode_requested,calib_fallback_applied,posterior_mean_bias,posterior_variance_ratio,mad_posterior_median,wasserstein_distance_beta,coverage_90_outcome,coverage_95_outcome,coverage_90_ptrue,coverage_95_ptrue,coverage_90,coverage_95,p_hat,abs_error_outcome_ci_high,abs_error_outcome_ci_low,abs_error_outcome_n,abs_error_outcome_var,brier_ci_high,brier_ci_low,brier_n,brier_var,coverage_90_ci_high,coverage_90_ci_low,coverage_90_n,coverage_90_ptrue_ci_high,coverage_90_ptrue_ci_low,coverage_90_ptrue_n,coverage_90_ptrue_var,coverage_90_var,coverage_95_ci_high,coverage_95_ci_low,coverage_95_n,coverage_95_ptrue_ci_high,coverage_95_ptrue_ci_low,coverage_95_ptrue_n,coverage_95_ptrue_var,coverage_95_var,coverage_outcome_90,coverage_outcome_95,log_score_ci_high,log_score_ci_low,log_score_n,log_score_var,mad_posterior_median_ci_high,mad_posterior_median_ci_low,mad_posterior_median_n,mad_posterior_median_var,mae_prob_ci_high,mae_prob_ci_low,mae_prob_n,mae_prob_var,p_hat_ci_high,p_hat_ci_low,p_hat_n,p_hat_var,posterior_mean_bias_ci_high,posterior_mean_bias_ci_low,posterior_mean_bias_n,posterior_mean_bias_var,posterior_variance_ratio_ci_high,posterior_variance_ratio_ci_low,posterior_variance_ratio_n,posterior_variance_ratio_var,regime_entropy,regime_entropy_ci_high,regime_entropy_ci_low,regime_entropy_n,regime_entropy_var,regime_max_weight,regime_max_weight_ci_high,regime_max_weight_ci_low,regime_max_weight_n,regime_max_weight_var,regret_log,regret_log_ci_high,regret_log_ci_low,regret_log_n,regret_log_var,wasserstein_distance_beta_ci_high,wasserstein_distance_beta_ci_low,wasserstein_distance_beta_n,wasserstein_distance_beta_var,calibration_diagnostics,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm,0.4887070120240316,0.03609855258271737,-0.6719016711918154,0.16519902184645432,0.2917174241528873,30,10,False,equal_mass,equal_width,True,0.017191359993358076,1.4588651332870446,0.16788535532595533,0.16795571878716192,,,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.23333333333333334,0.49288199681054945,0.4974785014838418,0.4798208794508481,30,0.0005709167036889169,0.050004576163534806,0.023622306429340028,30,0.0014275343791417166,0.3,0.06666666666666667,30,0.3,0.06666666666666667,30,0.1388888888888889,0.1388888888888889,0.36666666666666664,0.1,30,0.36666666666666664,0.1,30,0.1788888888888888,0.1788888888888888,,,-0.654516119177144,-0.6891310282850079,30,0.002175986281119706,0.2022925623072969,0.13553679879066546,30,0.009110084311244056,0.19839250355147792,0.13395726556809406,30,0.008807835763692073,0.502689187437536,0.4842669127467506,30,0.000647782311709255,0.08008954133894401,-0.05061570861321962,30,0.03580300972429615,1.5402485390219451,1.3863009900551626,30,0.04763584317888203,0.693147101594906,0.6931471633533474,0.6931469958895833,30,6.868533627221924e-14,0.5001150631937281,0.5001796155181943,0.5000676780582903,30,2.6242968618347454e-08,-0.008756687986169477,0.009942344338270764,-0.026968622411983997,30,0.0024665092812062245,0.20017596448987762,0.13732884811944146,30,0.008150155045189417,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm_stage1_only,0.4886651889886916,0.03609524558707539,-0.671832196409644,0.16525241917323694,0.2555945564601711,30,10,False,equal_mass,equal_width,True,0.01704661165325195,1.458823599532394,0.16769559023254185,0.16798278940813322,,,0.2,0.26666666666666666,0.2,0.26666666666666666,0.4927372484704433,0.49752277022591473,0.4796075069557255,30,0.0005772720985381614,0.049989788085159456,0.023619171595573328,30,0.0014262961236086434,0.3333333333333333,0.06666666666666667,30,0.3333333333333333,0.06666666666666667,30,0.16000000000000003,0.16000000000000003,0.43333333333333335,0.13333333333333333,30,0.43333333333333335,0.13333333333333333,30,0.1955555555555555,0.1955555555555555,,,-0.6542336772240327,-0.6890976285655143,30,0.002200988347885334,0.2022648910988025,0.1354117346184069,30,0.009108879207793751,0.1985135973994569,0.13407294490641186,30,0.008786883544468176,0.502544327669775,0.4840440373659659,30,0.0006530024794201609,0.07987483941397248,-0.050678377514780396,30,0.0358046586182186,1.5402168906667615,1.3863127091668819,30,0.04763749316690368,,,,,,,,,,,-0.008687213203998121,0.009787721864151448,-0.026800095885033577,30,0.0024645751302697517,0.20022689997697954,0.1373897619685958,30,0.008136218713058495,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,uncorrected,0.4828445091438044,0.03049885662930082,-0.6631449832056457,0.14940140370393845,0.24384493760750062,30,10,False,equal_mass,equal_width,True,0.025426033667933046,1.0,0.15255577768427883,0.1526900052649097,,,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.23333333333333334,0.5011166704851244,0.49830790785600876,0.46620190284890756,30,0.0020106835482446967,0.04236473456214843,0.01983840037620545,30,0.0010069627006625672,0.3,0.06666666666666667,30,0.3,0.06666666666666667,30,0.1388888888888889,0.1388888888888889,0.4,0.1,30,0.4,0.1,30,0.1788888888888888,0.1788888888888888,,,-0.6311560870750748,-0.6924999223397962,30,0.007447049381724442,0.18507225885960432,0.12160486719237816,30,0.008449973870643604,0.17999729973037604,0.11884058168706467,30,0.008178077200593619,0.5188771143570112,0.48436480454808317,30,0.002303747461789359,0.0840073326994092,-0.03776636446656974,30,0.029852373441217956,1.0,1.0,30,0.0,,,,,,,,,,,0.0,0.0,0.0,30,0.0,0.18228955719443926,0.12388193964006557,30,0.007367655111640017,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,raw_parimutuel,0.48100273224043716,0.029349449712271887,-0.6601807109635792,0.14685865614679164,0.2842486338797815,18,10,False,equal_mass,equal_width,True,0.019579854986087324,,,,,,,,,,0.49527049180327865,0.497569193989071,0.46323224043715855,30,0.002345852675505391,0.04032692558650423,0.019465180856259364,30,0.0009039853354610486,,,,,,,,,,,,,,,,,,,-0.6255019600745328,-0.6922292863003798,30,0.008623209303780925,,,,,0.17685380974025938,0.11677271239629641,30,0.007781984827030305,0.5144754098360657,0.47714754098360657,30,0.0026843806100510623,0.07753709393669726,-0.04242820372109763,30,0.028966078990995677,,,,,,,,,,,,,,,0.002964272242066677,0.0074734560960026414,-0.0016048290117607646,30,0.00016722702879069586,,,,,"{""n_unique_predictions"": 18, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,structural_only,0.4823128205059828,0.030200904352943887,-0.6622740034325377,0.14862724834372318,0.285389743582906,18,10,False,equal_mass,equal_width,True,0.02464269641357799,1.023977847488013,0.1519460075345167,0.15207944689318556,,,0.16666666666666666,0.26666666666666666,0.16666666666666666,0.26666666666666666,0.5003333332307693,0.49798999995350435,0.4653891025581196,30,0.0020994378432137462,0.041944044303296436,0.019709590574965314,30,0.0009809043505459763,0.3,0.06666666666666667,30,0.3,0.06666666666666667,30,0.1388888888888889,0.1388888888888889,0.43333333333333335,0.13333333333333333,30,0.43333333333333335,0.13333333333333333,30,0.1955555555555555,0.1955555555555555,,,-0.6298171566066904,-0.692245028674586,30,0.007759101192330321,0.18438622486565442,0.12123187235122945,30,0.008384681289428956,0.17936531597897445,0.11829291873834955,30,0.008110845402717117,0.5185384614358975,0.48315384605128214,30,0.002412163050624589,0.08284495427969865,-0.03821937966638432,30,0.02959364186641212,1.0241778368661725,1.0237561192417926,30,3.270306825010248e-07,,,,,,,,,,,0.0008709797731081344,0.0017519349666103446,3.3595755518752906e-05,30,5.8389426609646726e-06,0.18136098584832164,0.12363642119198069,30,0.007264321904256642,"{""n_unique_predictions"": 18, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,ml_only,0.4813171274487962,0.029587440362053404,-0.6607766866688674,0.14703701024437862,0.24196119644797276,30,10,False,equal_mass,equal_width,True,0.025365281603501186,1.0788239115982243,0.15024553743672295,0.15071265200769615,,,0.2,0.26666666666666666,0.2,0.26666666666666666,0.5010559184206926,0.49802509263897005,0.4635100655447056,30,0.0023372564657947402,0.040935828065977516,0.01938342056495937,30,0.0009334436054459891,0.36666666666666664,0.06666666666666667,30,0.36666666666666664,0.06666666666666667,30,0.16000000000000006,0.16000000000000006,0.43333333333333335,0.13333333333333333,30,0.43333333333333335,0.13333333333333333,30,0.1955555555555555,0.1955555555555555,,,-0.6264486441640832,-0.6923565172268923,30,0.008606511246254547,0.18187288495498757,0.11926820663348935,30,0.008306658759997457,0.1777842822976288,0.11686183480802881,30,0.007967557980447898,0.5202694495495357,0.4829710672684709,30,0.0026851912288481084,0.0832602638194259,-0.03665749906262166,30,0.028944042851228494,1.0795466828758615,1.0779146117482155,30,5.284634924356644e-06,,,,,,,,,,,0.002368296536778491,0.004765309582534024,0.00016667127812360029,30,4.2387577991952245e-05,0.17970752239202809,0.12238343813808514,30,0.007085597806905318,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",1,1.0,1.0
