scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm,0.0,0.465437043064744,3,0.45570657576580215,0.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm,0.465437043064744,0.471372947148079,3,0.46773597608491446,0.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm,0.471372947148079,0.4767908783854341,3,0.47386251794719714,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm,0.4767908783854341,0.48331704128008335,3,0.4806771587689142,0.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm,0.48331704128008335,0.48882929452258567,3,0.4862586199042789,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm,0.48882929452258567,0.49281356115827124,3,0.4910974714817362,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm,0.49281356115827124,0.5077737493547436,3,0.49967184344428356,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm,0.5077737493547436,0.5131235097622033,3,0.5117428948415351,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm,0.5131235097622033,0.5231235630159121,3,0.5188773941975532,0.3333333333333333,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm,0.5231235630159121,1.0,3,0.5431895156692796,1.0,1,1.0,1.0
