scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,structural_only,0.0,0.4454615383589745,3,0.4282820511794873,0.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,structural_only,0.4454615383589745,0.45392307682051297,2,0.44623076912820525,0.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,structural_only,0.45392307682051297,0.46161538451282064,3,0.45392307682051297,0.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,structural_only,0.46161538451282064,0.4893076922051284,4,0.46930769220512836,0.75,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,structural_only,0.4893076922051284,0.5000769229743591,1,0.4923846152820514,1.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,structural_only,0.5000769229743591,0.5108461537435899,5,0.5031538460512822,0.8,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,structural_only,0.5108461537435899,0.5200769229743591,3,0.5154615383589745,0.3333333333333333,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,structural_only,0.5200769229743591,0.5400769229743592,3,0.535974358871795,0.3333333333333333,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,structural_only,0.5400769229743592,0.5616153845128207,2,0.5462307691282052,0.5,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,structural_only,0.5616153845128207,1.0,4,0.5846923075897438,0.75,1,1.0,1.0
