scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm_stage1_only,0.0,0.46609454305915565,3,0.45551673784641045,0.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm_stage1_only,0.46609454305915565,0.4704838164488204,3,0.46783134420982275,0.0,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm_stage1_only,0.4704838164488204,0.47595387726843935,3,0.4734166968125089,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm_stage1_only,0.47595387726843935,0.4826431880952012,3,0.48038405271929996,0.3333333333333333,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm_stage1_only,0.4826431880952012,0.4891002914713785,3,0.4856731477898328,0.3333333333333333,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm_stage1_only,0.4891002914713785,0.4926843108499585,3,0.491118714015695,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm_stage1_only,0.4926843108499585,0.507764209080726,3,0.49967792651196213,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm_stage1_only,0.507764209080726,0.5130530988555541,3,0.5115453905743776,0.6666666666666666,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm_stage1_only,0.5130530988555541,0.5232319390665022,3,0.5189204087543728,0.3333333333333333,1,1.0,1.0
A3_strategic_timing__attack100__seed250002__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250002,capopm_stage1_only,0.5232319390665022,1.0,3,0.5432880654701506,1.0,1,1.0,1.0
