scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,raw_parimutuel,0.0,0.37444354838709676,3,0.35661290322580647,1.0,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,raw_parimutuel,0.37444354838709676,0.3975967741935484,3,0.38056451612903225,0.3333333333333333,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,raw_parimutuel,0.3975967741935484,0.4239435483870968,3,0.4018548387096774,0.6666666666666666,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,raw_parimutuel,0.4239435483870968,0.4470967741935484,2,0.43112903225806454,0.0,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,raw_parimutuel,0.4470967741935484,0.5069758064516129,4,0.4690524193548387,0.75,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,raw_parimutuel,0.5069758064516129,0.5269354838709677,2,0.5149596774193548,0.5,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,raw_parimutuel,0.5269354838709677,0.5373145161290322,4,0.5309274193548387,0.75,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,raw_parimutuel,0.5373145161290322,0.560467741935484,3,0.5508870967741936,0.6666666666666666,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,raw_parimutuel,0.560467741935484,0.6075725806451613,3,0.5828225806451613,0.6666666666666666,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,raw_parimutuel,0.6075725806451613,1.0,3,0.6254032258064516,0.6666666666666666,3,2.0,40
