scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,beta_0_5_0_5,0.0,0.375206611570248,3,0.3567493112947659,1.0,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,beta_0_5_0_5,0.375206611570248,0.39917355371900826,3,0.38154269972451793,0.3333333333333333,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,beta_0_5_0_5,0.39917355371900826,0.4264462809917356,3,0.4035812672176309,0.6666666666666666,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,beta_0_5_0_5,0.4264462809917356,0.45041322314049587,2,0.43388429752066116,0.0,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,beta_0_5_0_5,0.45041322314049587,0.512396694214876,4,0.4731404958677686,0.75,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,beta_0_5_0_5,0.512396694214876,0.5330578512396694,2,0.5206611570247934,0.5,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,beta_0_5_0_5,0.5330578512396694,0.543801652892562,4,0.5371900826446281,0.75,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,beta_0_5_0_5,0.543801652892562,0.5677685950413224,3,0.5578512396694215,0.6666666666666666,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,beta_0_5_0_5,0.5677685950413224,0.6165289256198346,3,0.5909090909090908,0.6666666666666666,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,beta_0_5_0_5,0.6165289256198346,1.0,3,0.6349862258953168,0.6666666666666666,3,2.0,40
