scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,structural_only,0.0,0.38392307682051297,3,0.36674358964102577,1.0,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,structural_only,0.38392307682051297,0.40623076912820527,3,0.3898205127179488,0.3333333333333333,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,structural_only,0.40623076912820527,0.43161538451282067,3,0.4103333332307694,0.6666666666666666,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,structural_only,0.43161538451282067,0.45392307682051297,2,0.4385384614358976,0.0,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,structural_only,0.45392307682051297,0.5116153845128206,4,0.4750769229743591,0.75,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,structural_only,0.5116153845128206,0.5308461537435899,2,0.5193076922051283,0.5,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,structural_only,0.5308461537435899,0.5408461537435899,4,0.5346923075897437,0.75,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,structural_only,0.5408461537435899,0.5631538460512823,3,0.5539230768205129,0.6666666666666666,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,structural_only,0.5631538460512823,0.6085384614358975,3,0.5846923075897437,0.6666666666666666,3,2.0,40
A2_time_to_converge__arr3__seed240007__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240007,structural_only,0.6085384614358975,1.0,3,0.6257179486153848,0.6666666666666666,3,2.0,40
