scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q65_inf30_adv0_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,ml_only,0.0,0.4369685019440695,3,0.40644678720875144,0.6666666666666666,0.0,0.3,0.7,0.65
a1_info_eff_q65_inf30_adv0_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,ml_only,0.4369685019440695,0.4703934003841014,3,0.45939988602199705,0.3333333333333333,0.0,0.3,0.7,0.65
a1_info_eff_q65_inf30_adv0_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,ml_only,0.4703934003841014,0.49663367086354615,3,0.4812566295936988,0.3333333333333333,0.0,0.3,0.7,0.65
a1_info_eff_q65_inf30_adv0_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,ml_only,0.49663367086354615,0.5168745747170685,3,0.5063999740749295,0.3333333333333333,0.0,0.3,0.7,0.65
a1_info_eff_q65_inf30_adv0_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,ml_only,0.5168745747170685,0.5182397275765247,3,0.5174835255816905,0.6666666666666666,0.0,0.3,0.7,0.65
a1_info_eff_q65_inf30_adv0_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,ml_only,0.5182397275765247,0.5338883309660393,3,0.5282366180465305,0.0,0.0,0.3,0.7,0.65
a1_info_eff_q65_inf30_adv0_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,ml_only,0.5338883309660393,0.5634696571142095,3,0.5488749353706496,1.0,0.0,0.3,0.7,0.65
a1_info_eff_q65_inf30_adv0_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,ml_only,0.5634696571142095,0.5649618071448812,3,0.5645151223856362,0.3333333333333333,0.0,0.3,0.7,0.65
a1_info_eff_q65_inf30_adv0_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,ml_only,0.5649618071448812,0.5960541401975954,3,0.5756324295713399,0.6666666666666666,0.0,0.3,0.7,0.65
a1_info_eff_q65_inf30_adv0_seed99101,A1.INFO_EFFICIENCY_CURVES,A,99101,ml_only,0.5960541401975954,1.0,3,0.6127226205646223,0.3333333333333333,0.0,0.3,0.7,0.65
