scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,raw_parimutuel,0.0,0.3975967741935484,3,0.3619354838709677,1.0,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,raw_parimutuel,0.3975967741935484,0.4470967741935484,1,0.39919354838709675,0.0,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,raw_parimutuel,0.4470967741935484,0.4630645161290322,3,0.4470967741935484,0.3333333333333333,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,raw_parimutuel,0.4630645161290322,0.4726451612903226,5,0.4630645161290322,0.4,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,raw_parimutuel,0.4726451612903226,0.495,1,0.47903225806451616,0.0,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,raw_parimutuel,0.495,0.5109677419354839,4,0.495,0.5,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,raw_parimutuel,0.5109677419354839,0.5269354838709677,2,0.5109677419354839,0.5,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,raw_parimutuel,0.5269354838709677,0.5460967741935484,5,0.5333225806451612,0.2,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,raw_parimutuel,0.5460967741935484,0.6259354838709678,3,0.5908064516129032,0.3333333333333333,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,raw_parimutuel,0.6259354838709678,1.0,3,0.66,0.6666666666666666,0.2,0.5,0.3,0.65
