scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,structural_only,0.0,0.4129999998095241,3,0.38109523790476224,1.0,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,structural_only,0.4129999998095241,0.4572857140952384,1,0.41442857123809557,0.0,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,structural_only,0.4572857140952384,0.4715714283809526,3,0.4572857140952384,0.3333333333333333,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,structural_only,0.4715714283809526,0.48014285695238124,5,0.4715714283809526,0.4,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,structural_only,0.48014285695238124,0.5001428569523813,1,0.4858571426666669,0.0,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,structural_only,0.5001428569523813,0.5144285712380955,4,0.5001428569523813,0.5,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,structural_only,0.5144285712380955,0.5287142855238098,2,0.5144285712380955,0.5,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,structural_only,0.5287142855238098,0.545857142666667,5,0.5344285712380955,0.2,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,structural_only,0.545857142666667,0.6172857140952384,3,0.5858571426666669,0.3333333333333333,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,structural_only,0.6172857140952384,1.0,3,0.6477619045714289,0.6666666666666666,0.2,0.5,0.3,0.65
