scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,beta_0_5_0_5,0.0,0.4,3,0.3633879781420765,1.0,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,beta_0_5_0_5,0.4,0.45081967213114754,1,0.4016393442622951,0.0,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,beta_0_5_0_5,0.45081967213114754,0.4672131147540984,3,0.45081967213114754,0.3333333333333333,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,beta_0_5_0_5,0.4672131147540984,0.47704918032786886,5,0.46721311475409844,0.4,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,beta_0_5_0_5,0.47704918032786886,0.5,1,0.48360655737704916,0.0,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,beta_0_5_0_5,0.5,0.5163934426229508,4,0.5,0.5,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,beta_0_5_0_5,0.5163934426229508,0.5327868852459017,2,0.5163934426229508,0.5,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,beta_0_5_0_5,0.5327868852459017,0.5524590163934427,5,0.539344262295082,0.2,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,beta_0_5_0_5,0.5524590163934427,0.6344262295081968,3,0.5983606557377049,0.3333333333333333,0.2,0.5,0.3,0.65
a1_info_eff_q65_inf50_adv20_seed99104,A1.INFO_EFFICIENCY_CURVES,A,99104,beta_0_5_0_5,0.6344262295081968,1.0,3,0.6693989071038251,0.6666666666666666,0.2,0.5,0.3,0.65
