scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack0__seed1__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,1,capopm,0.0,0.3939710952910739,1,0.38775624287538035,1.0,3,0.0,0.2
A3_strategic_timing__attack0__seed1__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,1,capopm,0.3939710952910739,0.40018594770676746,0,0.0,0.0,3,0.0,0.2
A3_strategic_timing__attack0__seed1__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,1,capopm,0.40018594770676746,0.41389292213038437,1,0.40329337391461423,1.0,3,0.0,0.2
A3_strategic_timing__attack0__seed1__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,1,capopm,0.41389292213038437,0.4350920185619246,0,0.0,0.0,3,0.0,0.2
A3_strategic_timing__attack0__seed1__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,1,capopm,0.4350920185619246,0.45629111499346486,0,0.0,0.0,3,0.0,0.2
A3_strategic_timing__attack0__seed1__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,1,capopm,0.45629111499346486,0.4843456517319885,1,0.45629111499346486,1.0,3,0.0,0.2
A3_strategic_timing__attack0__seed1__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,1,capopm,0.4843456517319885,0.5124001884705122,0,0.0,0.0,3,0.0,0.2
A3_strategic_timing__attack0__seed1__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,1,capopm,0.5124001884705122,0.5368912121563626,1,0.526427456839774,0.0,3,0.0,0.2
A3_strategic_timing__attack0__seed1__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,1,capopm,0.5368912121563626,0.5578187227895399,0,0.0,0.0,3,0.0,0.2
A3_strategic_timing__attack0__seed1__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,1,capopm,0.5578187227895399,1.0,1,0.5787462334227171,0.0,3,0.0,0.2
