scenario_name,experiment_id,tier,seed,model,abs_error_outcome,brier,log_score,mae_prob,calibration_ece,calib_n_unique_predictions,calib_n_nonempty_bins,calib_degenerate_binning,calib_binning_mode_used,calib_binning_mode_requested,calib_fallback_applied,posterior_mean_bias,posterior_variance_ratio,mad_posterior_median,wasserstein_distance_beta,coverage_90_outcome,coverage_95_outcome,coverage_90_ptrue,coverage_95_ptrue,coverage_90,coverage_95,p_hat,abs_error_outcome_ci_high,abs_error_outcome_ci_low,abs_error_outcome_n,abs_error_outcome_var,brier_ci_high,brier_ci_low,brier_n,brier_var,coverage_90_ci_high,coverage_90_ci_low,coverage_90_n,coverage_90_ptrue_ci_high,coverage_90_ptrue_ci_low,coverage_90_ptrue_n,coverage_90_ptrue_var,coverage_90_var,coverage_95_ci_high,coverage_95_ci_low,coverage_95_n,coverage_95_ptrue_ci_high,coverage_95_ptrue_ci_low,coverage_95_ptrue_n,coverage_95_ptrue_var,coverage_95_var,coverage_outcome_90,coverage_outcome_95,log_score_ci_high,log_score_ci_low,log_score_n,log_score_var,mad_posterior_median_ci_high,mad_posterior_median_ci_low,mad_posterior_median_n,mad_posterior_median_var,mae_prob_ci_high,mae_prob_ci_low,mae_prob_n,mae_prob_var,p_hat_ci_high,p_hat_ci_low,p_hat_n,p_hat_var,posterior_mean_bias_ci_high,posterior_mean_bias_ci_low,posterior_mean_bias_n,posterior_mean_bias_var,posterior_variance_ratio_ci_high,posterior_variance_ratio_ci_low,posterior_variance_ratio_n,posterior_variance_ratio_var,wasserstein_distance_beta_ci_high,wasserstein_distance_beta_ci_low,wasserstein_distance_beta_n,wasserstein_distance_beta_var,calibration_diagnostics,arrivals_per_step,initial_pool
C5_liquidity_dropout__seed306000,C5.LIQUIDITY_DROPOUT,C,306000,capopm,0.5280431869341434,0.048806734143717424,-0.7701070473677605,0.1804346897805117,0.16634236357889837,30,3,False,equal_width,equal_width,False,0.028541616680932625,1.1346506804809011,0.18986001967197097,0.1974251371053742,,,0.43333333333333335,0.6,0.43333333333333335,0.6,0.5019017276640859,0.5600709629840778,0.4929135599087041,30,0.00858399039828744,0.07254197526069013,0.030204826766824587,30,0.003669912773643051,0.6,0.26666666666666666,30,0.6,0.26666666666666666,30,0.24555555555555547,0.24555555555555547,0.7666666666666667,0.43333333333333335,30,0.7666666666666667,0.43333333333333335,30,0.24000000000000007,0.24000000000000007,,,-0.695413135960628,-0.8384677425208351,30,0.03859042358286938,0.23438570646499932,0.15000515379837015,30,0.014586488885596225,0.22556244840934414,0.13896880425067337,30,0.016250056867527937,0.5386263146122965,0.46737815959221624,30,0.009366794163602402,0.10622407631633665,-0.046557887584092586,30,0.047992110260956136,1.2442472467136665,1.0398949804480417,30,0.08874846720769523,0.23857282027849952,0.162183149307835,30,0.012041445243977256,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 3, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",1,0.5
C5_liquidity_dropout__seed306000,C5.LIQUIDITY_DROPOUT,C,306000,raw_parimutuel,0.5354761904761904,0.05232553926137282,-0.8027781473166634,0.18736955956561152,0.15228571428571427,11,3,False,equal_width,equal_width,False,0.026354174731132444,,,,,,,,,,0.4997142857142855,0.5789107142857143,0.48709285714285705,30,0.01523950113378685,0.07762283918608562,0.0314966906886452,30,0.00448566079520556,,,,,,,,,,,,,,,,,,,-0.6994458618789401,-0.9000852995338727,30,0.07336330960359033,,,,,0.23574152648627444,0.14551628490424562,30,0.017218187409561582,0.5468964285714284,0.45414285714285696,30,0.016497979591836735,0.1110820308561557,-0.051075329928611225,30,0.05163099673561376,,,,,,,,,"{""n_unique_predictions"": 11, ""n_nonempty_bins"": 3, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",1,0.5
C5_liquidity_dropout__seed306000,C5.LIQUIDITY_DROPOUT,C,306000,uncorrected,0.528746754217402,0.050285049354703015,-0.7734816057661491,0.18412080547281173,0.13143962178650348,30,3,False,equal_width,equal_width,False,0.03158743852213609,1.0,0.18746015611454395,0.19808342725219236,,,0.43333333333333335,0.5333333333333333,0.43333333333333335,0.5333333333333333,0.5049475495052893,0.5622894429814794,0.49161476891072436,30,0.009336034773903604,0.07373990656775896,0.031742817791850904,30,0.0037042348287230544,0.6333333333333333,0.26666666666666666,30,0.6333333333333333,0.26666666666666666,30,0.2455555555555555,0.2455555555555555,0.7,0.3333333333333333,30,0.7,0.3333333333333333,30,0.24888888888888888,0.24888888888888888,,,-0.6946015309597844,-0.8465099499079682,30,0.042510761177584296,0.23316962748488063,0.1471170895963335,30,0.015261626583464954,0.22888898645079123,0.14264478082898802,30,0.01638457834674601,0.5421625064842028,0.4691670918544541,30,0.010137932405832046,0.11460184512303216,-0.04255191810171397,30,0.049287283082313275,1.0,1.0,30,0.0,0.2393324289208304,0.16119190217912255,30,0.01271931393486767,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 3, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",1,0.5
C5_liquidity_dropout__seed306000,C5.LIQUIDITY_DROPOUT,C,306000,structural_only,0.5295179486769231,0.050437280524981414,-0.777017300719035,0.18437580863748543,0.13450769245128175,11,3,False,equal_width,equal_width,False,0.03071681178607803,1.033272154334887,0.18686457849598215,0.19834238936689524,,,0.43333333333333335,0.5333333333333333,0.43333333333333335,0.5333333333333333,0.5040769227692313,0.5642242306497437,0.490995128203077,30,0.010126574332588982,0.07415028509284596,0.031763821472602434,30,0.003814124059925338,0.6333333333333333,0.26666666666666666,30,0.6333333333333333,0.26666666666666666,30,0.2455555555555555,0.2455555555555555,0.7,0.3333333333333333,30,0.7,0.3333333333333333,30,0.24888888888888888,0.24888888888888888,,,-0.6944732949699368,-0.853279492706783,30,0.04638609800646987,0.23296474476450982,0.14596153538036846,30,0.015494235219918117,0.22942243387909514,0.14298541360428899,30,0.016442841714254745,0.5425705125128211,0.46689743558974406,30,0.010981262327416173,0.11401667786364462,-0.04382154567176726,30,0.049493757998680075,1.0346729914805664,1.0318528868837307,30,1.6011685044474475e-05,0.240376859887549,0.1617472447691487,30,0.012858849712881327,"{""n_unique_predictions"": 11, ""n_nonempty_bins"": 3, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",1,0.5
C5_liquidity_dropout__seed306000,C5.LIQUIDITY_DROPOUT,C,306000,ml_only,0.5368337678246534,0.05294150443917911,-0.806830901190845,0.1879159257293944,0.15040967389922727,30,3,False,equal_width,equal_width,False,0.03260827333248802,1.2354428040405305,0.18714034867729476,0.20306057913178072,,,0.5333333333333333,0.6333333333333333,0.5333333333333333,0.6333333333333333,0.5059683843156414,0.5800079566992727,0.4889193798767292,30,0.015550700093703228,0.07882123472211466,0.032065916417767626,30,0.004601075247373383,0.7,0.3333333333333333,30,0.7,0.3333333333333333,30,0.24888888888888888,0.24888888888888888,0.8,0.4666666666666667,30,0.8,0.4666666666666667,30,0.23222222222222216,0.23222222222222216,,,-0.7023510996681286,-0.9046315583970974,30,0.07582139336550196,0.23473606878677228,0.1440673107908307,30,0.016640941821840668,0.2363905690425658,0.14557331501523924,30,0.017629109296443835,0.5537888277695526,0.4596990524570723,30,0.0168718049345245,0.11796521874650141,-0.04466018517566605,30,0.05187820494945286,1.248476461854528,1.2222045491869242,30,0.0013843126645324314,0.24767049904180438,0.16475707630768816,30,0.014035592567696788,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 3, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",1,0.5
