scenario_name,experiment_id,tier,seed,model,abs_error_outcome,brier,log_score,mae_prob,calibration_ece,calib_n_unique_predictions,calib_n_nonempty_bins,calib_degenerate_binning,calib_binning_mode_used,calib_binning_mode_requested,calib_fallback_applied,posterior_mean_bias,posterior_variance_ratio,mad_posterior_median,wasserstein_distance_beta,coverage_90_outcome,coverage_95_outcome,coverage_90_ptrue,coverage_95_ptrue,coverage_90,coverage_95,p_hat,abs_error_outcome_ci_high,abs_error_outcome_ci_low,abs_error_outcome_n,abs_error_outcome_var,brier_ci_high,brier_ci_low,brier_n,brier_var,coverage_90_ci_high,coverage_90_ci_low,coverage_90_n,coverage_90_ptrue_ci_high,coverage_90_ptrue_ci_low,coverage_90_ptrue_n,coverage_90_ptrue_var,coverage_90_var,coverage_95_ci_high,coverage_95_ci_low,coverage_95_n,coverage_95_ptrue_ci_high,coverage_95_ptrue_ci_low,coverage_95_ptrue_n,coverage_95_ptrue_var,coverage_95_var,coverage_outcome_90,coverage_outcome_95,log_score_ci_high,log_score_ci_low,log_score_n,log_score_var,mad_posterior_median_ci_high,mad_posterior_median_ci_low,mad_posterior_median_n,mad_posterior_median_var,mae_prob_ci_high,mae_prob_ci_low,mae_prob_n,mae_prob_var,p_hat_ci_high,p_hat_ci_low,p_hat_n,p_hat_var,posterior_mean_bias_ci_high,posterior_mean_bias_ci_low,posterior_mean_bias_n,posterior_mean_bias_var,posterior_variance_ratio_ci_high,posterior_variance_ratio_ci_low,posterior_variance_ratio_n,posterior_variance_ratio_var,regime_entropy,regime_entropy_ci_high,regime_entropy_ci_low,regime_entropy_n,regime_entropy_var,regime_max_weight,regime_max_weight_ci_high,regime_max_weight_ci_low,regime_max_weight_n,regime_max_weight_var,regret_abs_error,regret_abs_error_ci_high,regret_abs_error_ci_low,regret_abs_error_n,regret_abs_error_var,regret_brier,regret_brier_ci_high,regret_brier_ci_low,regret_brier_n,regret_brier_var,regret_log_bad,regret_log_bad_ci_high,regret_log_bad_ci_low,regret_log_bad_n,regret_log_bad_var,wasserstein_distance_beta_ci_high,wasserstein_distance_beta_ci_low,wasserstein_distance_beta_n,wasserstein_distance_beta_var,calibration_diagnostics,herding,liquidity_level,longshot_bias,timing_attack_strength
B1_correction_no_regret__longshot0__herd0__attack100__liqlow__seed202642,B1.CORRECTION_NO_REGRET,B,202642,capopm,0.4985078704097948,0.052919939174087584,-0.6917848857967416,0.19934221770622182,0.26512385325154086,30,10,False,equal_mass,equal_width,True,0.040510521103669386,1.3200864236483507,0.20040712761559848,0.20867898209013944,,,0.36666666666666664,0.43333333333333335,0.36666666666666664,0.43333333333333335,0.4966504600873912,0.5085915702537344,0.4883832949670844,30,0.0008279648250921958,0.07001598103306327,0.037173191930524305,30,0.0021687722145462573,0.5333333333333333,0.2,30,0.5333333333333333,0.2,30,0.23222222222222214,0.23222222222222214,0.6,0.26666666666666666,30,0.6,0.26666666666666666,30,0.2455555555555555,0.2455555555555555,,,-0.6720838188688637,-0.7115925186650857,30,0.0032101513575738356,0.2408689254720223,0.16085452173510909,30,0.01270950933050152,0.23990276710943625,0.15896973632084674,30,0.01318261941405283,0.5074142372487409,0.48750304285253243,30,0.0008189718581800028,0.1255102029846568,-0.037214804634495884,30,0.05127883685399673,1.3868280795165016,1.2594692511672232,30,0.03324503658083508,0.6931470576055321,0.6931471479065414,0.6931469526023961,30,8.561987657485096e-14,0.5001447365935275,0.5002164643929352,0.5000788080675628,30,4.052850824418224e-08,-0.0008372896069694398,0.012010072092263673,-0.014714116733457284,30,0.0014285296824170398,-0.002992067025067995,0.0034774235686472112,-0.010944016780005792,30,0.0003673747906145919,-0.007678418660648589,0.019152583471523245,-0.03670596315771433,30,0.006230468858952143,0.24552935968212303,0.173254242369505,30,0.01055754196174322,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",0,low,0,1.0
B1_correction_no_regret__longshot0__herd0__attack100__liqlow__seed202642,B1.CORRECTION_NO_REGRET,B,202642,capopm_stage1_only,0.4982484880245793,0.052717172786265025,-0.6912357238946715,0.19901425218064814,0.2629214201687477,30,10,False,equal_mass,equal_width,True,0.04065969727549414,1.320188119817905,0.20001893379605687,0.20837951131294324,,,0.36666666666666664,0.43333333333333335,0.36666666666666664,0.43333333333333335,0.49679963625921597,0.5082455242423095,0.48827466580404527,30,0.0008116440792048297,0.06949810004513965,0.03698461722086895,30,0.002137546779913832,0.5333333333333333,0.2,30,0.5333333333333333,0.2,30,0.23222222222222214,0.23222222222222214,0.6,0.26666666666666666,30,0.6,0.26666666666666666,30,0.2455555555555555,0.2455555555555555,,,-0.6720884340961951,-0.7109895325117146,30,0.0031477648982530648,0.24018683660363113,0.16042287691177165,30,0.01269995497908292,0.23979061674952265,0.15882468140743902,30,0.013110500215242392,0.5074166728541496,0.48758323875272985,30,0.0008044695453315471,0.12544211426301366,-0.03663773344609435,30,0.05106396180373019,1.3870055820418519,1.2595224385265706,30,0.03331542497494169,,,,,,,,,,,-0.0010966719921849796,0.011784546129550618,-0.015039778542531357,30,0.001449594595876366,-0.0031948334128905523,0.0032658564281589243,-0.011432038081492563,30,0.0003809091343735029,-0.008227580562718809,0.018752853282249907,-0.03785351005500609,30,0.006312817563825544,0.24498534052162338,0.17324574626666686,30,0.010481680840399663,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",0,low,0,1.0
B1_correction_no_regret__longshot0__herd0__attack100__liqlow__seed202642,B1.CORRECTION_NO_REGRET,B,202642,uncorrected,0.4993451600167641,0.05591200619915559,-0.6994633044573901,0.2000495246942952,0.23040938002356476,30,10,False,equal_mass,equal_width,True,0.05472388177369001,1.0,0.20028122237149296,0.20824574063921408,,,0.3333333333333333,0.4,0.3333333333333333,0.4,0.5108638207574118,0.5211061133358464,0.47824166545200436,30,0.0037309484009678626,0.0772997109630768,0.03803895599942101,30,0.003112878410662571,0.5333333333333333,0.16666666666666666,30,0.5333333333333333,0.16666666666666666,30,0.2222222222222222,0.2222222222222222,0.5666666666666667,0.23333333333333334,30,0.5666666666666667,0.23333333333333334,30,0.24000000000000007,0.24000000000000007,,,-0.6580030884479603,-0.7445773599053396,30,0.01549949062305565,0.24571599455311205,0.15922388287968456,30,0.015447121184245127,0.24696166956365093,0.15849691586264344,30,0.01589219386874215,0.5319366150469119,0.49080264278884905,30,0.003613354614922333,0.1399995964005308,-0.025617932371238914,30,0.052917302962774776,1.0,1.0,30,0.0,,,,,,,,,,,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.2515879692384236,0.1689768654484457,30,0.013420073056740102,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",0,low,0,1.0
B1_correction_no_regret__longshot0__herd0__attack100__liqlow__seed202642,B1.CORRECTION_NO_REGRET,B,202642,raw_parimutuel,0.49826881720430116,0.05883663002491746,-0.7040054121549649,0.20401779154201793,0.11569892473118282,11,5,False,equal_width,equal_width,False,0.05056973843563295,,,,,,,,,,0.5067096774193548,0.527416935483871,0.4689215053763441,30,0.006942044629436932,0.08494762089468433,0.037616863717067704,30,0.004254587191138217,,,,,,,,,,,,,,,,,,,-0.6465037699138422,-0.7663676581953922,30,0.0294230399744118,,,,,0.2521613406718007,0.1573705759804451,30,0.0172133707592352,0.5354782258064515,0.47900564516129024,30,0.006900021852237253,0.1373232856932158,-0.033903922006562524,30,0.05627933157946912,,,,,,,,,,,,,,,-0.0010763428124631361,0.007081023209592443,-0.009151350910407814,30,0.0005435898213287413,0.002924623825761889,0.008713995655083882,-0.0014756499752775,30,0.00022405081080673555,0.004542107697574615,0.022666334195390304,-0.01207244261655465,30,0.00242206895220542,,,,,"{""n_unique_predictions"": 11, ""n_nonempty_bins"": 5, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0,low,0,1.0
B1_correction_no_regret__longshot0__herd0__attack100__liqlow__seed202642,B1.CORRECTION_NO_REGRET,B,202642,structural_only,0.49919999995555553,0.056390481836359446,-0.7003768986506269,0.20090004958431182,0.18263333315555585,11,7,False,equal_mass,equal_width,True,0.053276727349612,1.0753727142416705,0.20179576453997625,0.20937912321095126,,,0.3333333333333333,0.4,0.3333333333333333,0.4,0.5094166663333337,0.5225504165994445,0.4766666666666667,30,0.004316505826984454,0.07853450635935824,0.038067301572127954,30,0.0033037590215838093,0.5333333333333333,0.16666666666666666,30,0.5333333333333333,0.16666666666666666,30,0.2222222222222222,0.2222222222222222,0.5666666666666667,0.23333333333333334,30,0.5666666666666667,0.23333333333333334,30,0.24000000000000007,0.24000000000000007,,,-0.6558113555557653,-0.7488476862520972,30,0.0179736419270158,0.24823676467832448,0.160252427045019,30,0.015290081196679017,0.24892607211317222,0.15775677300329174,30,0.016029651913380495,0.5319374996666673,0.48772916633333385,30,0.004228472222222222,0.13930623677420279,-0.028175415692266444,30,0.05355207215927455,1.0769421795160672,1.0734269109647347,30,2.558877355036157e-05,,,,,,,,,,,-0.00014516006120857868,0.0017102668520279799,-0.00189154877767238,30,2.6666784141574757e-05,0.0004784756372038693,0.0016981647005729792,-0.00046844064375526826,30,9.85356400927918e-06,0.0009135941932367128,0.004852067574296126,-0.0026270952025677727,30,0.00011242609981513539,0.25238082882106305,0.16967916261388272,30,0.013507311817074071,"{""n_unique_predictions"": 11, ""n_nonempty_bins"": 7, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",0,low,0,1.0
B1_correction_no_regret__longshot0__herd0__attack100__liqlow__seed202642,B1.CORRECTION_NO_REGRET,B,202642,ml_only,0.49942400149376964,0.05876080976398317,-0.7051338907089235,0.2034260976567105,0.12357136113713342,30,5,False,equal_width,equal_width,False,0.0576244189816235,1.2783035768231208,0.20253348848222577,0.21356705159232608,,,0.3333333333333333,0.43333333333333335,0.3333333333333333,0.43333333333333335,0.5137643579653454,0.5275476161579498,0.47200110738314244,30,0.006318899997881553,0.08432186273529904,0.038541297020672056,30,0.004011199070297202,0.5,0.16666666666666666,30,0.5,0.16666666666666666,30,0.2222222222222222,0.2222222222222222,0.6,0.26666666666666666,30,0.6,0.26666666666666666,30,0.2455555555555555,0.2455555555555555,,,-0.6502123351915913,-0.7645886825592452,30,0.02700992510818545,0.25156763738500354,0.15766740294134124,30,0.016841214160422814,0.25298794203760083,0.15739415698976897,30,0.01737863255614568,0.5409332141450529,0.4874214233470027,30,0.006129774221962564,0.1441152926510705,-0.026168758558973663,30,0.05544023610101348,1.2853585160493066,1.2701911841554139,30,0.0004968195252773354,,,,,,,,,,,7.88414770053573e-05,0.006536127596424392,-0.0062421867809891,30,0.00034039637198595465,0.0028488035648276027,0.0073350291239757575,-0.0006282976831340751,30,0.00012776166259574013,0.005670586251533252,0.020088154035726818,-0.007535579021422282,30,0.001608962249441317,0.2594504101103609,0.17308522930887862,30,0.014376232867320251,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 5, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0,low,0,1.0
