scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,ml_bias,structural_shift
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,raw_parimutuel,0.0,0.34891463414634144,3,0.3259756097560976,0.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,raw_parimutuel,0.34891463414634144,0.3621951219512195,2,0.3501219512195122,1.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,raw_parimutuel,0.3621951219512195,0.3984146341463415,2,0.3621951219512195,0.5,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,raw_parimutuel,0.3984146341463415,0.4298048780487805,5,0.40324390243902447,0.8,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,raw_parimutuel,0.4298048780487805,0.476890243902439,3,0.44670731707317074,0.6666666666666666,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,raw_parimutuel,0.476890243902439,0.5070731707317073,2,0.48292682926829267,0.5,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,raw_parimutuel,0.5070731707317073,0.5553658536585366,3,0.5151219512195122,0.3333333333333333,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,raw_parimutuel,0.5553658536585366,0.5795121951219512,3,0.5593902439024391,0.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,raw_parimutuel,0.5795121951219512,0.6278048780487805,2,0.5795121951219512,1.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,raw_parimutuel,0.6278048780487805,1.0,5,0.630219512195122,0.6,5.0,0.0
