scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,ml_bias,structural_shift
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,structural_only,0.0,0.3656666665185187,3,0.3445555554074076,0.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,structural_only,0.3656666665185187,0.37788888874074095,2,0.3667777776296298,1.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,structural_only,0.37788888874074095,0.4112222220740743,2,0.37788888874074095,0.5,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,structural_only,0.4112222220740743,0.4401111109629632,5,0.41566666651851875,0.8,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,structural_only,0.4401111109629632,0.4834444442962965,3,0.4556666665185187,0.6666666666666666,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,structural_only,0.4834444442962965,0.5112222220740743,2,0.48899999985185205,0.5,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,structural_only,0.5112222220740743,0.5556666665185187,3,0.5186296294814817,0.3333333333333333,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,structural_only,0.5556666665185187,0.577888888740741,3,0.5593703702222225,0.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,structural_only,0.577888888740741,0.6223333331851854,2,0.577888888740741,1.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,structural_only,0.6223333331851854,1.0,5,0.6245555554074076,0.6,5.0,0.0
