scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,ml_bias,structural_shift
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,capopm,0.0,0.3969314809509835,3,0.37265935359637337,0.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,capopm,0.3969314809509835,0.40406979822664474,3,0.39998539336185585,0.6666666666666666,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,capopm,0.40406979822664474,0.43259203786627415,3,0.4212824825934054,1.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,capopm,0.43259203786627415,0.4597841445671921,3,0.44262766272024506,0.6666666666666666,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,capopm,0.4597841445671921,0.49600350617206757,3,0.47045290282237223,0.6666666666666666,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,capopm,0.49600350617206757,0.5244930908614215,3,0.5095482980490603,0.3333333333333333,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,capopm,0.5244930908614215,0.5646471136267293,3,0.5467945199722735,0.3333333333333333,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,capopm,0.5646471136267293,0.5877378662767843,3,0.5771557959327663,0.3333333333333333,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,capopm,0.5877378662767843,0.6326629753207239,3,0.6185318933516699,0.3333333333333333,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,capopm,0.6326629753207239,1.0,3,0.6373388643425674,1.0,5.0,0.0
