scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,ml_bias,structural_shift
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,ml_only,0.0,0.3737980769230385,3,0.35096153846149997,0.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,ml_only,0.3737980769230385,0.3870192307691923,2,0.3749999999999616,1.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,ml_only,0.3870192307691923,0.42307692307688466,2,0.3870192307691923,0.5,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,ml_only,0.42307692307688466,0.45432692307688466,5,0.42788461538457695,0.8,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,ml_only,0.45432692307688466,0.5012019230768847,3,0.4711538461538078,0.6666666666666666,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,ml_only,0.5012019230768847,0.5312499999999616,2,0.5072115384615,0.5,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,ml_only,0.5312499999999616,0.5793269230768847,3,0.5392628205127821,0.3333333333333333,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,ml_only,0.5793269230768847,0.6033653846153462,3,0.583333333333295,0.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,ml_only,0.6033653846153462,0.6514423076922692,2,0.6033653846153462,1.0,5.0,0.0
B3_misspec_regret__struct0__ml500__seed270001,B3.MISSPECIFICATION_REGRET_GRID,B,270001,ml_only,0.6514423076922692,1.0,5,0.6538461538461153,0.6,5.0,0.0
