scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,beta_1_1,0.0,0.1,0,0.0,0.0,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,beta_1_1,0.1,0.2,0,0.0,0.0,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,beta_1_1,0.2,0.30000000000000004,0,0.0,0.0,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,beta_1_1,0.30000000000000004,0.4,3,0.345679012345679,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,beta_1_1,0.4,0.5,9,0.4567901234567901,0.5555555555555556,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,beta_1_1,0.5,0.6000000000000001,13,0.5384615384615382,0.6923076923076923,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,beta_1_1,0.6000000000000001,0.7000000000000001,4,0.638888888888889,0.25,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,beta_1_1,0.7000000000000001,0.8,1,0.7037037037037037,0.0,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,beta_1_1,0.8,0.9,0,0.0,0.0,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,beta_1_1,0.9,1.0,0,0.0,0.0,1,2.0,25
