scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,uncorrected,0.0,0.4345471552565028,3,0.39351520739716933,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,uncorrected,0.4345471552565028,0.4638223251020502,3,0.45466075084046725,0.3333333333333333,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,uncorrected,0.4638223251020502,0.48900176002221674,3,0.47216780110221435,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,uncorrected,0.48900176002221674,0.5046455980848583,3,0.4895407214257097,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,uncorrected,0.5046455980848583,0.5156660426129378,3,0.514889517881794,0.3333333333333333,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,uncorrected,0.5156660426129378,0.5257355387482058,3,0.5160246001007763,1.0,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,uncorrected,0.5257355387482058,0.5418300126495208,3,0.5409899508865516,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,uncorrected,0.5418300126495208,0.5424467656626809,3,0.5421396772882346,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,uncorrected,0.5424467656626809,0.5937525727719001,3,0.5764332323892424,0.3333333333333333,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,uncorrected,0.5937525727719001,1.0,3,0.6206494855199901,0.3333333333333333,1,2.0,25
