scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,ml_only,0.0,0.4102617627055658,3,0.3553659610027333,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,ml_only,0.4102617627055658,0.44991790112462476,3,0.4373741670798097,0.3333333333333333,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,ml_only,0.44991790112462476,0.48550152654333223,3,0.4618531770434713,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,ml_only,0.48550152654333223,0.5069950239070369,3,0.48589423194432424,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,ml_only,0.5069950239070369,0.5216940662611971,3,0.521297908171264,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,ml_only,0.5216940662611971,0.5358710443538133,3,0.5224291948657352,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,ml_only,0.5358710443538133,0.5559418053653289,3,0.5553552877716065,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,ml_only,0.5559418053653289,0.5568980471506677,3,0.5564164537368143,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,ml_only,0.5568980471506677,0.6270305373132327,3,0.6035854867646225,0.3333333333333333,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,ml_only,0.6270305373132327,1.0,3,0.6632628051545658,0.3333333333333333,1,2.0,25
