scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,capopm,0.0,0.43629260174770174,3,0.3935182390768037,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,capopm,0.43629260174770174,0.4651252661134408,3,0.45554502447002937,0.3333333333333333,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,capopm,0.4651252661134408,0.4885758231772299,3,0.4730800785342572,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,capopm,0.4885758231772299,0.5049156104807915,3,0.48969886140492314,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,capopm,0.5049156104807915,0.5152175586246153,3,0.5149171266846082,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,capopm,0.5152175586246153,0.5260374805920713,3,0.5155396002396553,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,capopm,0.5260374805920713,0.5416490486412029,3,0.541524861129151,0.6666666666666666,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,capopm,0.5416490486412029,0.542378326320741,3,0.5420948762171734,1.0,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,capopm,0.542378326320741,0.5938112506756026,3,0.5764531783268034,0.3333333333333333,1,2.0,25
A2_time_to_converge__arr1__seed240002__pool2.0__steps25,A2.TIME_TO_CONVERGE,A,240002,capopm,0.5938112506756026,1.0,3,0.6210172320036076,0.0,1,2.0,25
