scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,beta_0_5_0_5,0.0,0.1,0,0.0,0.0,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,beta_0_5_0_5,0.1,0.2,0,0.0,0.0,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,beta_0_5_0_5,0.2,0.30000000000000004,2,0.2692307692307692,1.0,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,beta_0_5_0_5,0.30000000000000004,0.4,3,0.36538461538461536,0.6666666666666666,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,beta_0_5_0_5,0.4,0.5,8,0.4278846153846154,0.375,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,beta_0_5_0_5,0.5,0.6000000000000001,11,0.5576923076923076,0.5454545454545454,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,beta_0_5_0_5,0.6000000000000001,0.7000000000000001,5,0.65,0.4,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,beta_0_5_0_5,0.7000000000000001,0.8,1,0.7115384615384616,1.0,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,beta_0_5_0_5,0.8,0.9,0,0.0,0.0,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,beta_0_5_0_5,0.9,1.0,0,0.0,0.0,1,1.0,25
