scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,capopm,0.0,0.410937259825772,3,0.3671953312992499,1.0,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,capopm,0.410937259825772,0.43651744997136677,3,0.41946897578632664,0.3333333333333333,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,capopm,0.43651744997136677,0.45519501460115663,3,0.43751602442209575,0.6666666666666666,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,capopm,0.45519501460115663,0.48007544775595706,3,0.4635421200629571,0.3333333333333333,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,capopm,0.48007544775595706,0.5151990866449647,3,0.5065169970437872,0.3333333333333333,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,capopm,0.5151990866449647,0.5270104163695578,3,0.5162396551617712,0.3333333333333333,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,capopm,0.5270104163695578,0.5682245031750731,3,0.5591700732038799,0.6666666666666666,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,capopm,0.5682245031750731,0.5743897004811716,3,0.5688719183347394,0.6666666666666666,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,capopm,0.5743897004811716,0.5984202148313796,3,0.5948757628488915,0.6666666666666666,1,1.0,25
A2_time_to_converge__arr1__seed240000__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240000,capopm,0.5984202148313796,1.0,3,0.629246453048442,0.3333333333333333,1,1.0,25
