scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q85_inf50_adv20_seed99108,A1.INFO_EFFICIENCY_CURVES,A,99108,uncorrected,0.0,0.3741686706295646,3,0.3329617802081432,0.3333333333333333,0.2,0.5,0.3,0.85
a1_info_eff_q85_inf50_adv20_seed99108,A1.INFO_EFFICIENCY_CURVES,A,99108,uncorrected,0.3741686706295646,0.4158928103776653,3,0.39651412826126736,0.3333333333333333,0.2,0.5,0.3,0.85
a1_info_eff_q85_inf50_adv20_seed99108,A1.INFO_EFFICIENCY_CURVES,A,99108,uncorrected,0.4158928103776653,0.4329592820127245,3,0.4234609549811912,0.3333333333333333,0.2,0.5,0.3,0.85
a1_info_eff_q85_inf50_adv20_seed99108,A1.INFO_EFFICIENCY_CURVES,A,99108,uncorrected,0.4329592820127245,0.4498041216693402,3,0.43363204157525415,0.3333333333333333,0.2,0.5,0.3,0.85
a1_info_eff_q85_inf50_adv20_seed99108,A1.INFO_EFFICIENCY_CURVES,A,99108,uncorrected,0.4498041216693402,0.5422580331419489,3,0.5146200344055621,0.6666666666666666,0.2,0.5,0.3,0.85
a1_info_eff_q85_inf50_adv20_seed99108,A1.INFO_EFFICIENCY_CURVES,A,99108,uncorrected,0.5422580331419489,0.5560058745138192,3,0.5513678564526582,0.6666666666666666,0.2,0.5,0.3,0.85
a1_info_eff_q85_inf50_adv20_seed99108,A1.INFO_EFFICIENCY_CURVES,A,99108,uncorrected,0.5560058745138192,0.5735268148029261,3,0.5606139084463183,0.3333333333333333,0.2,0.5,0.3,0.85
a1_info_eff_q85_inf50_adv20_seed99108,A1.INFO_EFFICIENCY_CURVES,A,99108,uncorrected,0.5735268148029261,0.586431047353281,3,0.5835295777413292,0.6666666666666666,0.2,0.5,0.3,0.85
a1_info_eff_q85_inf50_adv20_seed99108,A1.INFO_EFFICIENCY_CURVES,A,99108,uncorrected,0.586431047353281,0.5988161412042504,3,0.5970860430359527,0.0,0.2,0.5,0.3,0.85
a1_info_eff_q85_inf50_adv20_seed99108,A1.INFO_EFFICIENCY_CURVES,A,99108,uncorrected,0.5988161412042504,1.0,3,0.6335884053900872,0.3333333333333333,0.2,0.5,0.3,0.85
