scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,uncorrected,0.0,0.44767271936294295,3,0.43938591163510116,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,uncorrected,0.44767271936294295,0.46345719636339683,3,0.45527587989595747,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,uncorrected,0.46345719636339683,0.48487130380887283,3,0.47113152067692665,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,uncorrected,0.48487130380887283,0.4899208527765174,3,0.48692233469699236,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,uncorrected,0.4899208527765174,0.5005479286730152,3,0.49504150591731544,1.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,uncorrected,0.5005479286730152,0.5139218229036012,3,0.504234058978663,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,uncorrected,0.5139218229036012,0.5289020107961955,3,0.5228053311809729,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,uncorrected,0.5289020107961955,0.5414237965179235,3,0.5350961722622484,0.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,uncorrected,0.5414237965179235,0.5478370006559309,3,0.54623098050802,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,uncorrected,0.5478370006559309,1.0,3,0.5696777193832988,0.3333333333333333,3,0.0,1.0
