scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,structural_only,0.0,0.4461370703052764,3,0.43780161936199474,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,structural_only,0.4461370703052764,0.46222083631825234,3,0.4537638536128405,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,structural_only,0.46222083631825234,0.4839448846120245,3,0.4699790195172115,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,structural_only,0.4839448846120245,0.48914107675724955,3,0.486103937655739,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,structural_only,0.48914107675724955,0.5000543477536233,2,0.4917076022629414,1.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,structural_only,0.5000543477536233,0.5138666665904763,4,0.5028337214574996,0.75,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,structural_only,0.5138666665904763,0.5285893938673402,3,0.5226759258500883,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,structural_only,0.5285893938673402,0.541604651085794,3,0.5352165263235312,0.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,structural_only,0.541604651085794,0.5479770646739115,3,0.5464984330444689,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,structural_only,0.5479770646739115,1.0,3,0.5703012743166512,0.3333333333333333,3,0.0,1.0
