scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,raw_parimutuel,0.0,0.4392413793103448,3,0.43062144751799925,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,raw_parimutuel,0.4392413793103448,0.45585060240963854,3,0.4470367183017785,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,raw_parimutuel,0.45585060240963854,0.4783357466063348,3,0.46381149168528174,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,raw_parimutuel,0.4783357466063348,0.48370144313517804,3,0.4805845359459817,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,raw_parimutuel,0.48370144313517804,0.495,2,0.4863461538461538,1.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,raw_parimutuel,0.495,0.5093319767441861,4,0.4978779069767443,0.75,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,raw_parimutuel,0.5093319767441861,0.5245242962056305,3,0.518454941860465,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,raw_parimutuel,0.5245242962056305,0.538122525107604,3,0.5314341293286109,0.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,raw_parimutuel,0.538122525107604,0.544555617977528,3,0.5431269727403156,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,raw_parimutuel,0.544555617977528,1.0,3,0.567873100899623,0.3333333333333333,3,0.0,1.0
