scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm,0.0,0.4375606756637682,3,0.4246893173513351,1.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm,0.4375606756637682,0.4450325154805385,3,0.4414295142313849,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm,0.4450325154805385,0.46509671458805263,3,0.44955759191806943,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm,0.46509671458805263,0.4972428599054776,3,0.4810531804443284,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm,0.4972428599054776,0.5085508867616451,3,0.5017472531368177,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm,0.5085508867616451,0.5190976371684092,3,0.5139599125963078,1.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm,0.5190976371684092,0.5295806210397789,3,0.5259860236988538,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm,0.5295806210397789,0.538422621843334,3,0.5358396691463502,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm,0.538422621843334,0.5436716684618214,3,0.5407164262856711,0.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm,0.5436716684618214,1.0,3,0.5679220785505895,0.3333333333333333,3,0.0,1.0
