scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm_stage1_only,0.0,0.43729242142488717,3,0.42486533981820496,1.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm_stage1_only,0.43729242142488717,0.44484634367896975,3,0.44128600867406775,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm_stage1_only,0.44484634367896975,0.46522316146311465,3,0.44996003713445204,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm_stage1_only,0.46522316146311465,0.4971029816929285,3,0.4807385927461079,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm_stage1_only,0.4971029816929285,0.5085951502268444,3,0.5018089013207735,0.3333333333333333,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm_stage1_only,0.5085951502268444,0.5189235017226879,3,0.5139183610194878,1.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm_stage1_only,0.5189235017226879,0.5294102361169252,3,0.5256754673908497,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm_stage1_only,0.5294102361169252,0.5383536750818019,3,0.5359566961130243,0.6666666666666666,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm_stage1_only,0.5383536750818019,0.5436648939545725,3,0.5405116152930689,0.0,3,0.0,1.0
A3_strategic_timing__attack0__seed250001__window100__scale3,A3.STRATEGIC_TIMING_ATTACK,A,250001,capopm_stage1_only,0.5436648939545725,1.0,3,0.5680516265660774,0.3333333333333333,3,0.0,1.0
