scenario_name,experiment_id,tier,seed,model,abs_error_outcome,brier,log_score,mae_prob,calibration_ece,calib_n_unique_predictions,calib_n_nonempty_bins,calib_degenerate_binning,calib_binning_mode_used,calib_binning_mode_requested,calib_fallback_applied,posterior_mean_bias,posterior_variance_ratio,mad_posterior_median,wasserstein_distance_beta,coverage_90_outcome,coverage_95_outcome,coverage_90_ptrue,coverage_95_ptrue,coverage_90,coverage_95,p_hat,abs_error_outcome_ci_high,abs_error_outcome_ci_low,abs_error_outcome_n,abs_error_outcome_var,brier_ci_high,brier_ci_low,brier_n,brier_var,coverage_90_ci_high,coverage_90_ci_low,coverage_90_n,coverage_90_ptrue_ci_high,coverage_90_ptrue_ci_low,coverage_90_ptrue_n,coverage_90_ptrue_var,coverage_90_var,coverage_95_ci_high,coverage_95_ci_low,coverage_95_n,coverage_95_ptrue_ci_high,coverage_95_ptrue_ci_low,coverage_95_ptrue_n,coverage_95_ptrue_var,coverage_95_var,coverage_outcome_90,coverage_outcome_95,log_score_ci_high,log_score_ci_low,log_score_n,log_score_var,mad_posterior_median_ci_high,mad_posterior_median_ci_low,mad_posterior_median_n,mad_posterior_median_var,mae_prob_ci_high,mae_prob_ci_low,mae_prob_n,mae_prob_var,p_hat_ci_high,p_hat_ci_low,p_hat_n,p_hat_var,posterior_mean_bias_ci_high,posterior_mean_bias_ci_low,posterior_mean_bias_n,posterior_mean_bias_var,posterior_variance_ratio_ci_high,posterior_variance_ratio_ci_low,posterior_variance_ratio_n,posterior_variance_ratio_var,wasserstein_distance_beta_ci_high,wasserstein_distance_beta_ci_low,wasserstein_distance_beta_n,wasserstein_distance_beta_var,calibration_diagnostics
C4_regime_switch_midwindow__seed305000,C4.REGIME_SWITCH_MIDWINDOW,C,305000,capopm,0.5017678359805737,0.09217391147952414,-0.6978368723014984,0.30267743467222374,0.2685070121041635,,,,,,,-0.30267743467222374,0.9999829152684908,0.30003423381417804,0.3026774441475949,,,0.0,0.0,0.0,0.0,0.4973225653277762,0.5104289502891387,0.4925568325505215,30,0.0005643254321356457,0.09738142700286193,0.08712630350476097,30,0.00020600638142617613,0.0,0.0,30,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,30,0.0,0.0,,,-0.6792355037035117,-0.7155217582491783,30,0.0023078094418256373,0.30703094148237137,0.29249409171528734,30,0.00039373391310167083,0.31108154757120465,0.2941428629141026,30,0.0005602820197658307,0.5058571370858975,0.4889184524287952,30,0.0005602820197658307,-0.2941428629141026,-0.31108154757120465,30,0.0005602820197658307,1.0000167063350407,0.9999414774976995,30,1.0208309976676341e-08,0.3110815488632436,0.29414288148766377,30,0.0005602810358936338,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}"
C4_regime_switch_midwindow__seed305000,C4.REGIME_SWITCH_MIDWINDOW,C,305000,raw_parimutuel,0.49430894308943096,0.08610747570890344,-0.6865244087981226,0.2894308943089431,0.2634146341463415,,,,,,,-0.2894308943089431,,,,,,,,,,0.5105691056910568,0.5117886178861789,0.47519308943089417,30,0.0024165509947782424,0.09589031826293873,0.07625490779298037,30,0.000758960490839656,,,,,,,,,,,,,,,,,,,-0.6497328597312507,-0.7221582889497553,30,0.009379841518060114,,,,,0.3065040650406504,0.27153455284552847,30,0.0023372331284288463,0.5284654471544716,0.49349593495934957,30,0.0023372331284288454,-0.27153455284552847,-0.3065040650406504,30,0.0023372331284288463,,,,,,,,,"{""n_unique_predictions"": 14, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}"
C4_regime_switch_midwindow__seed305000,C4.REGIME_SWITCH_MIDWINDOW,C,305000,structural_only,0.4947629630320986,0.08619062971563228,-0.6866328428855663,0.29025925940740727,0.26362962972839493,,,,,,,-0.29025925940740727,0.7811072441285787,0.28770270458501707,0.29025929524355576,,,0.0,0.0,0.0,0.0,0.5097407405925929,0.5106964815404937,0.4773390741528394,30,0.0020076475149847684,0.09519629021439495,0.07722850831162956,30,0.0006347290978036514,0.0,0.0,30,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,30,0.0,0.0,,,-0.6530388126710718,-0.7191170639898237,30,0.007797017288338684,0.30175494719445606,0.2723616104492118,30,0.0015689934854890995,0.30581481496296287,0.2739537038518517,30,0.0019401920438957482,0.5260462961481484,0.49418518503703734,30,0.001940192043895748,-0.2739537038518517,-0.30581481496296287,30,0.0019401920438957482,0.8067462552920523,0.7540447943436379,30,0.004808680450855088,0.30581481649489,0.2739537447627752,30,0.0019401841135814626,"{""n_unique_predictions"": 14, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}"
C4_regime_switch_midwindow__seed305000,C4.REGIME_SWITCH_MIDWINDOW,C,305000,ml_only,0.49385927113263334,0.08545034520841385,-0.6855488033380553,0.2883880518606086,0.2824253563583878,,,,,,,-0.2883880518606086,0.8428260779382074,0.2864603790790144,0.2883882339908292,,,0.0,0.0,0.0,0.0,0.5116119481393914,0.5111669601716622,0.47486637173518126,30,0.00237980554102613,0.09514131142771887,0.07578585902834432,30,0.0007351664816043203,0.0,0.0,30,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,30,0.0,0.0,,,-0.6492658380966928,-0.7207320786713283,30,0.009198943368592897,0.3020453408062632,0.26968154177447645,30,0.0019095865041975372,0.30528042431553415,0.2706492920009735,30,0.0022826767524567262,0.5293507079990264,0.4947195756844659,30,0.0022826767524567262,-0.2706492920009735,-0.30528042431553415,30,0.0022826767524567262,0.8700506090070278,0.8137056614599594,30,0.005542036175626163,0.3052804330939722,0.2706499838769605,30,0.002282632951339645,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}"
C4_regime_switch_midwindow__seed305000,C4.REGIME_SWITCH_MIDWINDOW,C,305000,uncorrected,0.5017273536071571,0.09214799388951454,-0.6977472019303715,0.302641280501358,0.26851111189884747,,,,,,,-0.302641280501358,1.0,0.3000096986351752,0.302641281950491,,,0.0,0.0,0.0,0.0,0.49735871949864185,0.5102298698750817,0.49268745700511224,30,0.0005602418382155149,0.09734563598721041,0.08708832479335364,30,0.0002045977642936548,0.0,0.0,30,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,30,0.0,0.0,,,-0.6794249294387802,-0.7153980637223128,30,0.0022909132662019337,0.3069850881416398,0.2924965336209343,30,0.00039107740140757475,0.3108394651311906,0.2941695081337106,30,0.0005562492260128185,0.5058304918662895,0.48916053486880934,30,0.0005562492260128185,-0.2941695081337106,-0.3108394651311906,30,0.0005562492260128185,1.0,1.0,30,0.0,0.310839465731049,0.29416951003288905,30,0.0005562491594455782,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}"
C4_regime_switch_midwindow__seed305000,C4.REGIME_SWITCH_MIDWINDOW,C,305000,beta_1_1,0.49430894308943096,0.08610747570890344,-0.6865244087981226,0.2894308943089431,0.2634146341463415,,,,,,,-0.2894308943089431,0.8549166639006565,0.2865353150394908,0.28943109937859113,,,0.0,0.0,0.0,0.0,0.5105691056910568,0.5117886178861789,0.47519308943089417,30,0.0024165509947782424,0.09589031826293873,0.07625490779298037,30,0.000758960490839656,0.0,0.0,30,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,30,0.0,0.0,,,-0.6497328597312507,-0.7221582889497553,30,0.009379841518060114,0.30187834396443836,0.26976277809404003,30,0.0018705058513442735,0.3065040650406504,0.27153455284552847,30,0.0023372331284288463,0.5284654471544716,0.49349593495934957,30,0.0023372331284288454,-0.27153455284552847,-0.3065040650406504,30,0.0023372331284288463,0.882582821653587,0.8253987617763106,30,0.005725602531175559,0.30650407433122945,0.2715347878501773,30,0.002337183340395894,"{""n_unique_predictions"": 14, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}"
C4_regime_switch_midwindow__seed305000,C4.REGIME_SWITCH_MIDWINDOW,C,305000,beta_0_5_0_5,0.49423868312757196,0.08609002692678963,-0.6865011978785979,0.2893004115226338,0.2633744855967078,,,,,,,-0.2893004115226338,0.8651223415738342,0.286358854148265,0.28930066658634246,,,0.0,0.0,0.0,0.0,0.5106995884773663,0.5119341563786007,0.47488683127572007,30,0.002476587241104845,0.09599268404206676,0.07612955342173448,30,0.0007769432927436116,0.0,0.0,30,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,30,0.0,0.0,,,-0.6492667604863294,-0.7225768047605667,30,0.009611904205118975,0.3018809201869244,0.2693881923715904,30,0.0019143897688001206,0.3065843621399178,0.27118312757201646,30,0.0023952988196243802,0.5288168724279836,0.49341563786008236,30,0.0023952988196243802,-0.27118312757201646,-0.3065843621399178,30,0.0023952988196243802,0.8929790131409514,0.8352672351188649,30,0.005858498935176664,0.306584373824946,0.2711834200263577,30,0.0023952361419217654,"{""n_unique_predictions"": 14, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}"
