scenario_name,experiment_id,tier,seed,model,abs_error_outcome,brier,log_score,mae_prob,calibration_ece,calib_n_unique_predictions,calib_n_nonempty_bins,calib_degenerate_binning,calib_binning_mode_used,calib_binning_mode_requested,calib_fallback_applied,posterior_mean_bias,posterior_variance_ratio,mad_posterior_median,wasserstein_distance_beta,coverage_90_outcome,coverage_95_outcome,coverage_90_ptrue,coverage_95_ptrue,coverage_90,coverage_95,p_hat,coverage_outcome_90,coverage_outcome_95,time_to_eps_0.05,time_to_eps_0.10,var_decay_slope,calibration_diagnostics,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed1__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,1,capopm,0.43744611654674603,0.05742619557932126,-0.5789808924404982,0.2070594957843003,0.43744611654674614,5,5,False,equal_mass,equal_width,True,-0.0024023005219978356,0.999970055468585,0.2153046397546937,0.20747761557280847,,,0.2,0.2,0.2,0.2,0.49108080888862593,,,1.0,1.0,-0.000385983644832166,"{""n_unique_predictions"": 5, ""n_nonempty_bins"": 5, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",3,1.0,25
A2_time_to_converge__arr3__seed1__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,1,raw_parimutuel,0.43028571428571427,0.05496265241734768,-0.5678035320501845,0.1998990935232685,0.4302857142857143,5,5,False,equal_mass,equal_width,True,-0.010054537982052424,,,,,,,,,,0.48342857142857143,,,1.0,1.0,,"{""n_unique_predictions"": 5, ""n_nonempty_bins"": 5, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",3,1.0,25
A2_time_to_converge__arr3__seed1__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,1,structural_only,0.43527058826666665,0.05667379511741044,-0.5754683849359882,0.20488396750422083,0.43527058826666665,5,5,False,equal_mass,equal_width,True,-0.003953697802780454,1.0348543766571197,0.2136438040087961,0.20549465603303582,,,0.2,0.2,0.2,0.2,0.4895294116078433,,,1.0,1.0,-0.00046699343400177003,"{""n_unique_predictions"": 5, ""n_nonempty_bins"": 5, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",3,1.0,25
A2_time_to_converge__arr3__seed1__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,1,ml_only,0.4294335994547647,0.05510902813559855,-0.5658193802413732,0.19904697869231897,0.4294335994547648,5,5,False,equal_mass,equal_width,True,-0.0037730428772634215,1.1176202579356773,0.20171045994622583,0.20024709404781546,,,0.2,0.2,0.2,0.2,0.4897100665333604,,,1.0,1.0,-0.0007855244563268428,"{""n_unique_predictions"": 5, ""n_nonempty_bins"": 5, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",3,1.0,25
A2_time_to_converge__arr3__seed1__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,1,uncorrected,0.4373488806149822,0.05730172315709423,-0.5787797216958165,0.20696225985253652,0.4373488806149823,5,5,False,equal_mass,equal_width,True,-0.0025013937066954094,1.0,0.21523258174057575,0.20737537962712774,,,0.2,0.2,0.2,0.2,0.4909817157039284,,,1.0,1.0,-0.000385992948721411,"{""n_unique_predictions"": 5, ""n_nonempty_bins"": 5, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",3,1.0,25
A2_time_to_converge__arr3__seed1__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,1,beta_1_1,0.42857142857142855,0.05468244107276281,-0.5644501087433424,0.19818480780898282,0.42857142857142866,5,5,False,equal_mass,equal_width,True,-0.005171421098935547,1.1336861287563462,0.2082119445674271,0.19956609755593593,,,0.2,0.2,0.2,0.2,0.4883116883116883,,,1.0,1.0,-0.0008832594822915879,"{""n_unique_predictions"": 5, ""n_nonempty_bins"": 5, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",3,1.0,25
A2_time_to_converge__arr3__seed1__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,1,beta_0_5_0_5,0.4276315789473685,0.05441568513492373,-0.5629174819828292,0.19724495818492263,0.4276315789473685,5,5,False,equal_mass,equal_width,True,-0.005325214673781731,1.147318228501226,0.207450887259733,0.1987718714254067,,,0.2,0.2,0.2,0.2,0.4881578947368421,,,1.0,1.0,-0.0009728995768393943,"{""n_unique_predictions"": 5, ""n_nonempty_bins"": 5, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",3,1.0,25
