scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack100__seed3__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,3,ml_only,0.0,0.46627849965505325,1,0.43951005296255125,1.0,3,1.0,0.2
A3_strategic_timing__attack100__seed3__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,3,ml_only,0.46627849965505325,0.4930469463475552,0,0.0,0.0,3,1.0,0.2
A3_strategic_timing__attack100__seed3__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,3,ml_only,0.4930469463475552,0.5064315205158886,1,0.5064311696938062,1.0,3,1.0,0.2
A3_strategic_timing__attack100__seed3__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,3,ml_only,0.5064315205158886,0.5064322221600532,0,0.0,0.0,3,1.0,0.2
A3_strategic_timing__attack100__seed3__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,3,ml_only,0.5064322221600532,0.506432923804218,0,0.0,0.0,3,1.0,0.2
A3_strategic_timing__attack100__seed3__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,3,ml_only,0.506432923804218,0.5064921477943484,1,0.506432923804218,1.0,3,1.0,0.2
A3_strategic_timing__attack100__seed3__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,3,ml_only,0.5064921477943484,0.5065513717844787,0,0.0,0.0,3,1.0,0.2
A3_strategic_timing__attack100__seed3__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,3,ml_only,0.5065513717844787,0.5129731374376405,1,0.506580983779544,0.0,3,1.0,0.2
A3_strategic_timing__attack100__seed3__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,3,ml_only,0.5129731374376405,0.5257574447538335,0,0.0,0.0,3,1.0,0.2
A3_strategic_timing__attack100__seed3__window20__scale3,A3.STRATEGIC_TIMING_ATTACK,A,3,ml_only,0.5257574447538335,1.0,1,0.5385417520700265,0.0,3,1.0,0.2
