scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,herding,liquidity_level,longshot_bias,timing_attack_strength
B1_correction_no_regret__longshot1__herd0__attack0__liqlow__seed202648,B1.CORRECTION_NO_REGRET,B,202648,capopm_stage1_only,0.0,0.44048613744789694,3,0.4332469335203852,0.6666666666666666,0,low,1,0.0
B1_correction_no_regret__longshot1__herd0__attack0__liqlow__seed202648,B1.CORRECTION_NO_REGRET,B,202648,capopm_stage1_only,0.44048613744789694,0.4449731050204571,3,0.4422730237503955,0.6666666666666666,0,low,1,0.0
B1_correction_no_regret__longshot1__herd0__attack0__liqlow__seed202648,B1.CORRECTION_NO_REGRET,B,202648,capopm_stage1_only,0.4449731050204571,0.4602071705047363,3,0.45421816372889207,0.3333333333333333,0,low,1,0.0
B1_correction_no_regret__longshot1__herd0__attack0__liqlow__seed202648,B1.CORRECTION_NO_REGRET,B,202648,capopm_stage1_only,0.4602071705047363,0.4694647518971603,3,0.4632888216826168,0.6666666666666666,0,low,1,0.0
B1_correction_no_regret__longshot1__herd0__attack0__liqlow__seed202648,B1.CORRECTION_NO_REGRET,B,202648,capopm_stage1_only,0.4694647518971603,0.4799678774464915,3,0.473703701743905,0.6666666666666666,0,low,1,0.0
B1_correction_no_regret__longshot1__herd0__attack0__liqlow__seed202648,B1.CORRECTION_NO_REGRET,B,202648,capopm_stage1_only,0.4799678774464915,0.4898147622091744,3,0.485573943112846,0.3333333333333333,0,low,1,0.0
B1_correction_no_regret__longshot1__herd0__attack0__liqlow__seed202648,B1.CORRECTION_NO_REGRET,B,202648,capopm_stage1_only,0.4898147622091744,0.4967521272143334,3,0.4943888947696977,0.6666666666666666,0,low,1,0.0
B1_correction_no_regret__longshot1__herd0__attack0__liqlow__seed202648,B1.CORRECTION_NO_REGRET,B,202648,capopm_stage1_only,0.4967521272143334,0.5040029669126129,3,0.5003151130036702,0.3333333333333333,0,low,1,0.0
B1_correction_no_regret__longshot1__herd0__attack0__liqlow__seed202648,B1.CORRECTION_NO_REGRET,B,202648,capopm_stage1_only,0.5040029669126129,0.521564219762676,3,0.5137670223684628,0.3333333333333333,0,low,1,0.0
B1_correction_no_regret__longshot1__herd0__attack0__liqlow__seed202648,B1.CORRECTION_NO_REGRET,B,202648,capopm_stage1_only,0.521564219762676,1.0,3,0.5406448954719747,0.6666666666666666,0,low,1,0.0
