scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,raw_parimutuel,0.0,0.3886967213114754,3,0.36516393442622946,0.6666666666666666,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,raw_parimutuel,0.3886967213114754,0.4187213114754098,3,0.400327868852459,0.3333333333333333,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,raw_parimutuel,0.4187213114754098,0.433327868852459,3,0.42196721311475405,0.0,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,raw_parimutuel,0.433327868852459,0.4511803278688525,3,0.4436065573770492,0.6666666666666666,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,raw_parimutuel,0.4511803278688525,0.4787704918032787,2,0.4625409836065574,0.5,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,raw_parimutuel,0.4787704918032787,0.495,2,0.4787704918032787,0.5,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,raw_parimutuel,0.495,0.518532786885246,5,0.49986885245901647,0.6,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,raw_parimutuel,0.518532786885246,0.5404426229508198,3,0.5355737704918033,0.0,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,raw_parimutuel,0.5404426229508198,0.5688442622950819,3,0.5653278688524589,0.3333333333333333,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,raw_parimutuel,0.5688442622950819,1.0,3,0.6004918032786885,0.3333333333333333,1,0.0,1.0
