scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,uncorrected,0.0,0.4024271870000998,3,0.38060723780388733,0.6666666666666666,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,uncorrected,0.4024271870000998,0.4298258306962674,3,0.4131127753628154,0.3333333333333333,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,uncorrected,0.4298258306962674,0.44359040401041894,3,0.43303427960137886,0.0,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,uncorrected,0.44359040401041894,0.4604577828459809,3,0.45338264924129806,0.6666666666666666,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,uncorrected,0.4604577828459809,0.48564078336871463,3,0.47566729013074793,0.6666666666666666,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,uncorrected,0.48564078336871463,0.5006306319416002,3,0.49556797095344796,0.3333333333333333,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,uncorrected,0.5006306319416002,0.5223676101564027,3,0.5083618740295845,0.6666666666666666,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,uncorrected,0.5223676101564027,0.5430120297905148,3,0.538236401274146,0.0,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,uncorrected,0.5430120297905148,0.5690646748852917,3,0.5658614941119445,0.3333333333333333,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,uncorrected,0.5690646748852917,1.0,3,0.5983779167207517,0.3333333333333333,1,0.0,1.0
