scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_size_scale,attack_strength,attack_window
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,ml_only,0.0,0.39450178161211696,3,0.3712398268974762,0.6666666666666666,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,ml_only,0.39450178161211696,0.42459843837659217,3,0.4062184064097987,0.3333333333333333,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,ml_only,0.42459843837659217,0.43931592337788483,3,0.42816421057711634,0.0,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,ml_only,0.43931592337788483,0.45719186949837076,3,0.4495096070145859,0.6666666666666666,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,ml_only,0.45719186949837076,0.4846998808247931,3,0.47407303205549683,0.6666666666666666,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,ml_only,0.4846998808247931,0.5011179842744595,3,0.49552651063681,0.3333333333333333,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,ml_only,0.5011179842744595,0.5242610429837965,3,0.5089595603019449,0.6666666666666666,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,ml_only,0.5242610429837965,0.5462682607586616,3,0.5414288437080721,0.0,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,ml_only,0.5462682607586616,0.5745172250247764,3,0.5708113975757778,0.3333333333333333,1,0.0,1.0
A3_strategic_timing__attack0__seed250000__window100__scale1,A3.STRATEGIC_TIMING_ATTACK,A,250000,ml_only,0.5745172250247764,1.0,3,0.606297292562222,0.3333333333333333,1,0.0,1.0
