scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,ml_only,0.0,0.41644638586277044,3,0.3708106851686643,0.6666666666666666,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,ml_only,0.41644638586277044,0.4490796318715652,3,0.42771715502198826,0.0,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,ml_only,0.4490796318715652,0.49862724218781507,3,0.4712411127817539,0.3333333333333333,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,ml_only,0.49862724218781507,0.5541416309043741,3,0.519742293876929,1.0,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,ml_only,0.5541416309043741,0.5777629047802728,3,0.565629209018461,0.6666666666666666,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,ml_only,0.5777629047802728,0.5896998026487598,3,0.5844779544794448,0.6666666666666666,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,ml_only,0.5896998026487598,0.5901859543204353,3,0.5899880511787593,0.3333333333333333,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,ml_only,0.5901859543204353,0.5999163694435218,3,0.5953672626278366,1.0,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,ml_only,0.5999163694435218,0.6237549966581963,3,0.617232195453986,0.3333333333333333,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,ml_only,0.6237549966581963,1.0,3,0.644162211069777,1.0,3,1.0,40
