scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,raw_parimutuel,0.0,0.4106065573770492,3,0.36516393442622946,0.6666666666666666,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,raw_parimutuel,0.4106065573770492,0.4430655737704918,3,0.4219672131147541,0.0,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,raw_parimutuel,0.4430655737704918,0.4925655737704918,3,0.46524590163934426,0.3333333333333333,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,raw_parimutuel,0.4925655737704918,0.5485573770491804,3,0.5139344262295082,1.0,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,raw_parimutuel,0.5485573770491804,0.5720901639344262,3,0.5599180327868852,0.6666666666666666,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,raw_parimutuel,0.5720901639344262,0.5842622950819671,2,0.5761475409836065,0.5,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,raw_parimutuel,0.5842622950819671,0.5842622950819671,0,0.0,0.0,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,raw_parimutuel,0.5842622950819671,0.594,7,0.5865807962529274,0.7142857142857143,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,raw_parimutuel,0.594,0.6175327868852459,3,0.6113114754098361,0.3333333333333333,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,raw_parimutuel,0.6175327868852459,1.0,3,0.638360655737705,1.0,3,1.0,40
