scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,uncorrected,0.0,0.4223856969113759,3,0.3804960292581003,0.6666666666666666,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,uncorrected,0.4223856969113759,0.45270781053815945,3,0.43315732149018155,0.0,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,uncorrected,0.45270781053815945,0.498634829344209,3,0.47315111242326524,0.3333333333333333,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,uncorrected,0.498634829344209,0.5503877756823766,3,0.5184488791625114,1.0,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,uncorrected,0.5503877756823766,0.5722301013793778,3,0.5609232370724618,0.6666666666666666,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,uncorrected,0.5722301013793778,0.5831829216137361,3,0.5785033357699223,0.6666666666666666,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,uncorrected,0.5831829216137361,0.5835626662732436,3,0.5834574344104447,0.6666666666666666,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,uncorrected,0.5835626662732436,0.5923923189099584,3,0.5884310345587728,0.6666666666666666,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,uncorrected,0.5923923189099584,0.6141796618957124,3,0.6082745568757418,0.3333333333333333,3,1.0,40
A2_time_to_converge__arr3__seed240005__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240005,uncorrected,0.6141796618957124,1.0,3,0.6334689173603615,1.0,3,1.0,40
