scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,beta_1_1,0.0,0.36774193548387096,3,0.3333333333333333,0.6666666666666666,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,beta_1_1,0.36774193548387096,0.39999999999999997,3,0.3763440860215053,1.0,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,beta_1_1,0.39999999999999997,0.41935483870967744,2,0.4032258064516129,0.5,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,beta_1_1,0.41935483870967744,0.43548387096774194,3,0.41935483870967744,0.6666666666666666,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,beta_1_1,0.43548387096774194,0.5241935483870968,4,0.467741935483871,0.25,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,beta_1_1,0.5241935483870968,0.532258064516129,0,0.0,0.0,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,beta_1_1,0.532258064516129,0.5693548387096775,6,0.543010752688172,0.3333333333333333,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,beta_1_1,0.5693548387096775,0.5967741935483871,2,0.5806451612903226,0.0,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,beta_1_1,0.5967741935483871,0.6306451612903226,4,0.6088709677419355,0.75,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,beta_1_1,0.6306451612903226,1.0,3,0.6666666666666666,0.3333333333333333,0.0,0.3,0.7,0.85
