scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,structural_only,0.0,0.38299999980952415,3,0.3525238093333336,0.6666666666666666,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,structural_only,0.38299999980952415,0.41157142838095273,3,0.3906190474285718,1.0,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,structural_only,0.41157142838095273,0.42871428552380986,2,0.41442857123809557,0.5,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,structural_only,0.42871428552380986,0.44299999980952415,3,0.4287142855238099,0.6666666666666666,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,structural_only,0.44299999980952415,0.5215714283809527,4,0.4715714283809527,0.25,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,structural_only,0.5215714283809527,0.5287142855238098,0,0.0,0.0,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,structural_only,0.5287142855238098,0.5615714283809526,6,0.5382380950476193,0.3333333333333333,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,structural_only,0.5615714283809526,0.5858571426666669,2,0.5715714283809527,0.0,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,structural_only,0.5858571426666669,0.6158571426666669,4,0.5965714283809527,0.75,0.0,0.3,0.7,0.85
a1_info_eff_q85_inf30_adv0_seed99105,A1.INFO_EFFICIENCY_CURVES,A,99105,structural_only,0.6158571426666669,1.0,3,0.6477619045714288,0.3333333333333333,0.0,0.3,0.7,0.85
