scenario_name,experiment_id,tier,seed,model,abs_error_outcome,brier,log_score,mae_prob,calibration_ece,calib_n_unique_predictions,calib_n_nonempty_bins,calib_degenerate_binning,calib_binning_mode_used,calib_binning_mode_requested,calib_fallback_applied,posterior_mean_bias,posterior_variance_ratio,mad_posterior_median,wasserstein_distance_beta,coverage_90_outcome,coverage_95_outcome,coverage_90_ptrue,coverage_95_ptrue,coverage_90,coverage_95,p_hat,coverage_outcome_90,coverage_outcome_95,calibration_diagnostics,adversarial_share,informed_share,noise_share,signal_quality
a1_info_eff_q85_inf50_adv0_seed99107,A1.INFO_EFFICIENCY_CURVES,A,99107,capopm,0.4745835294589545,0.04952318942165705,-0.6691526419929011,0.19216218131855495,0.198862880032803,30,10,False,equal_mass,equal_width,True,-0.026780261543845822,1.1904712567811404,0.19310592033950089,0.19633319873884775,,,0.2,0.36666666666666664,0.2,0.36666666666666664,0.5375662677164742,,,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",0.0,0.5,0.5,0.85
a1_info_eff_q85_inf50_adv0_seed99107,A1.INFO_EFFICIENCY_CURVES,A,99107,raw_parimutuel,0.4608118279569892,0.04860848072856083,-0.6729447086633237,0.18588624822037136,0.1840268817204301,21,6,False,equal_width,equal_width,False,-0.016652980873223287,,,,,,,,,,0.5476935483870967,,,"{""n_unique_predictions"": 21, ""n_nonempty_bins"": 6, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.0,0.5,0.5,0.85
a1_info_eff_q85_inf50_adv0_seed99107,A1.INFO_EFFICIENCY_CURVES,A,99107,structural_only,0.4652476190349207,0.047777412015208284,-0.670989980148475,0.1869386291981491,0.15957142850793657,21,6,False,equal_width,equal_width,False,-0.01706081516508167,1.035758506283393,0.1842254440733511,0.1917665135243861,,,0.26666666666666666,0.3,0.26666666666666666,0.3,0.5472857140952383,,,"{""n_unique_predictions"": 21, ""n_nonempty_bins"": 6, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.0,0.5,0.5,0.85
a1_info_eff_q85_inf50_adv0_seed99107,A1.INFO_EFFICIENCY_CURVES,A,99107,ml_only,0.46151061909515473,0.048246929930363204,-0.6750756735614939,0.18536595980115317,0.18613557619649002,30,6,False,equal_width,equal_width,False,-0.010623708668304739,1.115957107945092,0.1884413447817846,0.19196951621072025,,,0.3,0.3,0.3,0.3,0.5537228205920152,,,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 6, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.0,0.5,0.5,0.85
a1_info_eff_q85_inf50_adv0_seed99107,A1.INFO_EFFICIENCY_CURVES,A,99107,uncorrected,0.4667099292350076,0.0475878499007233,-0.6700569781351098,0.18731294879622223,0.18423092954638898,30,6,False,equal_width,equal_width,False,-0.017714937458903852,1.0,0.18746545681547339,0.19166628218032192,,,0.26666666666666666,0.3,0.26666666666666666,0.3,0.5466315918014163,,,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 6, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.0,0.5,0.5,0.85
a1_info_eff_q85_inf50_adv0_seed99107,A1.INFO_EFFICIENCY_CURVES,A,99107,beta_1_1,0.46075268817204296,0.048567396817158555,-0.675556096760408,0.18550337266980224,0.18655913978494618,21,6,False,equal_width,equal_width,False,-0.011120722808707139,1.1316408744794086,0.1852945319370968,0.19231774860027212,,,0.3,0.3,0.3,0.3,0.553225806451613,,,"{""n_unique_predictions"": 21, ""n_nonempty_bins"": 6, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.0,0.5,0.5,0.85
a1_info_eff_q85_inf50_adv0_seed99107,A1.INFO_EFFICIENCY_CURVES,A,99107,beta_0_5_0_5,0.4601092896174863,0.048745235456476944,-0.6763874368870184,0.1854416769179954,0.18743169398907106,21,6,False,equal_width,equal_width,False,-0.010248168604582334,1.1443276383465109,0.18523386890518795,0.19250200987391475,,,0.3,0.3,0.3,0.3,0.5540983606557377,,,"{""n_unique_predictions"": 21, ""n_nonempty_bins"": 6, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_width"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": false}",0.0,0.5,0.5,0.85
