scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,capopm,0.0,0.40492907201592454,3,0.38958995659788004,0.3333333333333333,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,capopm,0.40492907201592454,0.43864855871784275,3,0.42343470796803967,0.6666666666666666,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,capopm,0.43864855871784275,0.4898637628702429,3,0.44265282682328627,0.3333333333333333,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,capopm,0.4898637628702429,0.529604921561129,3,0.5146726233524129,0.3333333333333333,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,capopm,0.529604921561129,0.5522313774692584,3,0.5410881874389171,0.0,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,capopm,0.5522313774692584,0.5682081617149467,3,0.5600215886368551,0.6666666666666666,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,capopm,0.5682081617149467,0.5893438923212081,3,0.5820464946068798,0.6666666666666666,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,capopm,0.5893438923212081,0.6085468437347963,3,0.6047077933370433,0.0,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,capopm,0.6085468437347963,0.6199346422846405,3,0.6127120648528898,0.3333333333333333,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,capopm,0.6199346422846405,1.0,3,0.6467943304695926,0.6666666666666666,3,1.0,25
