scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,uncorrected,0.0,0.40582968713565404,3,0.38961069958677813,0.3333333333333333,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,uncorrected,0.40582968713565404,0.43830926031107786,3,0.4237157743420956,0.3333333333333333,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,uncorrected,0.43830926031107786,0.4894574187123552,3,0.4427826053406518,0.6666666666666666,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,uncorrected,0.4894574187123552,0.5299471444301163,3,0.5143270837949309,0.3333333333333333,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,uncorrected,0.5299471444301163,0.552048943312933,3,0.5406835128824229,0.0,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,uncorrected,0.552048943312933,0.5682927147519177,3,0.5600035483981866,0.6666666666666666,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,uncorrected,0.5682927147519177,0.5894577825877619,3,0.5825812095663155,0.6666666666666666,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,uncorrected,0.5894577825877619,0.60916257363261,3,0.6049201099073684,0.0,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,uncorrected,0.60916257363261,0.6199430619604711,3,0.6130541883965014,0.6666666666666666,3,1.0,25
A2_time_to_converge__arr3__seed240004__pool1.0__steps25,A2.TIME_TO_CONVERGE,A,240004,uncorrected,0.6199430619604711,1.0,3,0.6466882260489424,0.3333333333333333,3,1.0,25
