scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,ml_bias,structural_shift
B3_misspec_regret__struct1000__ml0__seed270100,B3.MISSPECIFICATION_REGRET_GRID,B,270100,capopm,0.0,0.45419152407473373,3,0.43707121237661867,1.0,0.0,10.0
B3_misspec_regret__struct1000__ml0__seed270100,B3.MISSPECIFICATION_REGRET_GRID,B,270100,capopm,0.45419152407473373,0.46946663690873597,3,0.46169738343506417,1.0,0.0,10.0
B3_misspec_regret__struct1000__ml0__seed270100,B3.MISSPECIFICATION_REGRET_GRID,B,270100,capopm,0.46946663690873597,0.49628631138493573,3,0.4842199831146261,0.6666666666666666,0.0,10.0
B3_misspec_regret__struct1000__ml0__seed270100,B3.MISSPECIFICATION_REGRET_GRID,B,270100,capopm,0.49628631138493573,0.5291745823535151,3,0.5158276904953519,0.3333333333333333,0.0,10.0
B3_misspec_regret__struct1000__ml0__seed270100,B3.MISSPECIFICATION_REGRET_GRID,B,270100,capopm,0.5291745823535151,0.580056194858269,3,0.5460625637806334,0.3333333333333333,0.0,10.0
B3_misspec_regret__struct1000__ml0__seed270100,B3.MISSPECIFICATION_REGRET_GRID,B,270100,capopm,0.580056194858269,0.6058729825820719,3,0.5968186238976538,0.3333333333333333,0.0,10.0
B3_misspec_regret__struct1000__ml0__seed270100,B3.MISSPECIFICATION_REGRET_GRID,B,270100,capopm,0.6058729825820719,0.6202151529005262,3,0.61364892597696,0.6666666666666666,0.0,10.0
B3_misspec_regret__struct1000__ml0__seed270100,B3.MISSPECIFICATION_REGRET_GRID,B,270100,capopm,0.6202151529005262,0.6358037847502332,3,0.6278267146363756,1.0,0.0,10.0
B3_misspec_regret__struct1000__ml0__seed270100,B3.MISSPECIFICATION_REGRET_GRID,B,270100,capopm,0.6358037847502332,0.6536512408326158,3,0.6521543934460617,0.6666666666666666,0.0,10.0
B3_misspec_regret__struct1000__ml0__seed270100,B3.MISSPECIFICATION_REGRET_GRID,B,270100,capopm,0.6536512408326158,1.0,3,0.6650966460922771,0.3333333333333333,0.0,10.0
