scenario_name,experiment_id,tier,seed,model,abs_error_outcome,brier,log_score,mae_prob,calibration_ece,calib_n_unique_predictions,calib_n_nonempty_bins,calib_degenerate_binning,calib_binning_mode_used,calib_binning_mode_requested,calib_fallback_applied,posterior_mean_bias,posterior_variance_ratio,mad_posterior_median,wasserstein_distance_beta,coverage_90_outcome,coverage_95_outcome,coverage_90_ptrue,coverage_95_ptrue,coverage_90,coverage_95,p_hat,abs_error_outcome_ci_high,abs_error_outcome_ci_low,abs_error_outcome_n,abs_error_outcome_var,brier_ci_high,brier_ci_low,brier_n,brier_var,coverage_90_ci_high,coverage_90_ci_low,coverage_90_n,coverage_90_ptrue_ci_high,coverage_90_ptrue_ci_low,coverage_90_ptrue_n,coverage_90_ptrue_var,coverage_90_var,coverage_95_ci_high,coverage_95_ci_low,coverage_95_n,coverage_95_ptrue_ci_high,coverage_95_ptrue_ci_low,coverage_95_ptrue_n,coverage_95_ptrue_var,coverage_95_var,coverage_outcome_90,coverage_outcome_95,log_score_ci_high,log_score_ci_low,log_score_n,log_score_var,mad_posterior_median_ci_high,mad_posterior_median_ci_low,mad_posterior_median_n,mad_posterior_median_var,mae_prob_ci_high,mae_prob_ci_low,mae_prob_n,mae_prob_var,p_hat_ci_high,p_hat_ci_low,p_hat_n,p_hat_var,posterior_mean_bias_ci_high,posterior_mean_bias_ci_low,posterior_mean_bias_n,posterior_mean_bias_var,posterior_variance_ratio_ci_high,posterior_variance_ratio_ci_low,posterior_variance_ratio_n,posterior_variance_ratio_var,wasserstein_distance_beta_ci_high,wasserstein_distance_beta_ci_low,wasserstein_distance_beta_n,wasserstein_distance_beta_var,calibration_diagnostics,prior_n_ml_eff,prior_n_str
C6_extreme_prior_mislead__seed307000,C6.EXTREME_PRIOR_MISLEAD,C,307000,capopm,0.4984515894768244,0.19771627471402645,-1.1513030705797305,0.3839248102411873,0.43161603270391674,30,10,False,equal_mass,equal_width,True,0.38099228971105986,0.9947042318433889,0.3832897552565648,0.3839293461916554,,,0.0,0.03333333333333333,0.0,0.03333333333333333,0.8892783901979143,0.629552922417578,0.3679496918548798,30,0.15154505066036625,0.27040594257139244,0.1344808035523309,30,0.033081052751406,0.0,0.0,30,0.0,0.0,30,0.0,0.0,0.1,0.0,30,0.1,0.0,30,0.03222222222222221,0.03222222222222221,,,-0.8041981151427039,-1.5021076117211591,30,1.0728084358239183,0.4654278925394053,0.29766488663456064,30,0.050287184112018234,0.4660163301464797,0.29830312260284514,30,0.05031801479529479,0.8904161318738032,0.8881775364028756,30,9.783160434868869e-06,0.4620578239558623,0.2945563016734866,30,0.05256114989475028,1.0014502874864706,0.9866848655095407,30,0.00040616568830954364,0.46600947428413125,0.2982924590563589,30,0.05030820829232743,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",200.0,200.0
C6_extreme_prior_mislead__seed307000,C6.EXTREME_PRIOR_MISLEAD,C,307000,raw_parimutuel,0.4776451612903226,0.044400068551439874,-0.6622352464250392,0.17536472649083137,0.25355913978494626,17,9,False,equal_mass,equal_width,True,-0.010092552099757738,,,,,,,,,,0.49819354838709684,0.5056676075268816,0.45042204301075267,30,0.006547462018730492,0.06065618498530204,0.028711548626194176,30,0.002077532184383507,,,,,,,,,,,,,,,,,,,-0.6082996590895587,-0.7211093856843879,30,0.02666828701849727,,,,,0.2140241994264915,0.13350395535439177,30,0.01364728125423578,0.5274810483870969,0.46838709677419366,30,0.007043937565036422,0.06623289081228932,-0.08853314324064963,30,0.044298208943553546,,,,,,,,,"{""n_unique_predictions"": 17, ""n_nonempty_bins"": 9, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",200.0,200.0
C6_extreme_prior_mislead__seed307000,C6.EXTREME_PRIOR_MISLEAD,C,307000,uncorrected,0.49879310344827577,0.19644916142280688,-1.1492301420176239,0.3827352180016034,0.41604597684234323,17,9,False,equal_mass,equal_width,True,0.37998976135145046,1.0,0.38211245107218567,0.3827524186636986,,,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.8882758618383052,0.6299995688882454,0.3684188219159673,30,0.15077721940074537,0.26807326159351225,0.13437357810827777,30,0.032511743217194605,0.1,0.0,30,0.1,0.0,30,0.03222222222222221,0.03222222222222221,0.1,0.0,30,0.1,0.0,30,0.03222222222222221,0.03222222222222221,,,-0.8037528548198306,-1.5034067925192027,30,1.0655913469547127,0.46403487905766555,0.29699639063429845,30,0.04993317824896727,0.46461423193681844,0.29762111366397914,30,0.04996291432407211,0.8898570399992247,0.8866666664360062,30,2.0531113753468166e-05,0.46152323609848805,0.29399385801215566,30,0.052056942690874644,1.0,1.0,30,0.0,0.4646142340475352,0.2976220533917389,30,0.04995027174500321,"{""n_unique_predictions"": 17, ""n_nonempty_bins"": 9, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",200.0,200.0
C6_extreme_prior_mislead__seed307000,C6.EXTREME_PRIOR_MISLEAD,C,307000,structural_only,0.4946153846153846,0.049570448867507354,-0.683187574775073,0.18647854583653115,0.2636410255726497,17,9,False,equal_mass,equal_width,True,-0.006747639974032379,11.203528574511239,0.18685071341992002,0.18784204650408035,,,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.23333333333333334,0.5015384605128221,0.5013589740940174,0.48784615398290576,30,0.0003820512788954693,0.06820425277533301,0.03287958056576014,30,0.0026176838942041075,0.3,0.06583333333333338,30,0.3,0.06583333333333338,30,0.1388888888888889,0.1388888888888889,0.4,0.1,30,0.4,0.1,30,0.17888888888888885,0.17888888888888885,,,-0.6698550438843567,-0.6965022911925143,30,0.0015087010004809704,0.22966482855794282,0.14548839237905548,30,0.014821188177932619,0.22938190707991782,0.14518625657990203,30,0.014796200810200107,0.5085929476923094,0.494358973333335,30,0.00040867850098619317,0.07582625008074602,-0.0897724404883651,30,0.04952491822228819,11.341084358040234,11.063284083431864,30,0.1552736402876296,0.22990913637911534,0.1472015087807433,30,0.014355934156452305,"{""n_unique_predictions"": 17, ""n_nonempty_bins"": 9, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",200.0,200.0
C6_extreme_prior_mislead__seed307000,C6.EXTREME_PRIOR_MISLEAD,C,307000,ml_only,0.49854166666666677,0.2641095434599547,-1.7314562083273572,0.46067223284554143,0.4747916666659793,17,9,False,equal_mass,equal_width,True,0.46067223284554143,0.36407996063602754,0.4596972674955779,0.46067223372999444,,,0.0,0.0,0.0,0.0,0.9689583333323959,0.6570130208330187,0.34107552083364584,30,0.21994976851763934,0.3476385149605728,0.19012288312916936,30,0.04634607636004124,0.0,0.0,30,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,30,0.0,0.0,,,-1.1547282637835112,-2.33854147777845,30,2.9012769992204874,0.5412932870486947,0.37378298291031564,30,0.05189263207459009,0.5422690157822341,0.37475894444877533,30,0.051890637345057986,0.9708689236101737,0.9670138888879514,30,2.997685185185179e-05,0.5422690157822341,0.37475894444877533,30,0.051890637345057986,0.3816330588279722,0.346038796550409,30,0.0025311354419642195,0.5422690168231196,0.37475894516844244,30,0.05189063754405228,"{""n_unique_predictions"": 17, ""n_nonempty_bins"": 9, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",200.0,200.0
