scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,herding,liquidity_level,longshot_bias,timing_attack_strength
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,capopm,0.0,0.44768431171264805,3,0.42896547767477644,0.3333333333333333,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,capopm,0.44768431171264805,0.4516514922146359,3,0.44939833859752326,0.3333333333333333,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,capopm,0.4516514922146359,0.4666169404527269,3,0.45637725451623856,0.6666666666666666,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,capopm,0.4666169404527269,0.4770709964715698,3,0.47091793421145894,0.3333333333333333,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,capopm,0.4770709964715698,0.48363285936933276,3,0.4814806547586031,0.6666666666666666,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,capopm,0.48363285936933276,0.49182361831573723,3,0.48742861124158016,1.0,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,capopm,0.49182361831573723,0.49905011621671436,3,0.4950164449509931,0.3333333333333333,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,capopm,0.49905011621671436,0.5154334107987029,3,0.505920590697023,0.6666666666666666,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,capopm,0.5154334107987029,0.5389663602914802,3,0.5278135741090445,0.6666666666666666,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,capopm,0.5389663602914802,1.0,3,0.5589060419121875,0.6666666666666666,0,low,1,1.0
