scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,structural_only,0.0,0.3601999997333338,2,0.3201999997333338,0.5,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,structural_only,0.3601999997333338,0.3801999997333338,3,0.3601999997333338,0.3333333333333333,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,structural_only,0.3801999997333338,0.4201999997333338,3,0.3801999997333338,0.6666666666666666,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,structural_only,0.4201999997333338,0.4721999997333338,4,0.4351999997333338,0.5,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,structural_only,0.4721999997333338,0.5001999997333337,1,0.48019999973333377,1.0,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,structural_only,0.5001999997333337,0.5481999997333338,5,0.5161999997333337,0.8,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,structural_only,0.5481999997333338,0.5661999997333338,3,0.5601999997333338,0.6666666666666666,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,structural_only,0.5661999997333338,0.6001999997333338,2,0.5801999997333338,0.5,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,structural_only,0.6001999997333338,0.6021999997333338,4,0.6001999997333338,0.5,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,structural_only,0.6021999997333338,1.0,3,0.6468666664000003,0.3333333333333333,1,2.0,40
