scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,raw_parimutuel,0.0,0.1,0,0.0,0.0,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,raw_parimutuel,0.1,0.2,0,0.0,0.0,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,raw_parimutuel,0.2,0.30000000000000004,2,0.29250000000000004,0.5,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,raw_parimutuel,0.30000000000000004,0.4,6,0.34874999999999995,0.5,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,raw_parimutuel,0.4,0.5,8,0.45562500000000006,0.625,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,raw_parimutuel,0.5,0.6000000000000001,7,0.5625,0.7142857142857143,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,raw_parimutuel,0.6000000000000001,0.7000000000000001,7,0.63,0.42857142857142855,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,raw_parimutuel,0.7000000000000001,0.8,0,0.0,0.0,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,raw_parimutuel,0.8,0.9,0,0.0,0.0,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,raw_parimutuel,0.9,1.0,0,0.0,0.0,1,2.0,40
