scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,beta_1_1,0.0,0.1,0,0.0,0.0,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,beta_1_1,0.1,0.2,0,0.0,0.0,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,beta_1_1,0.2,0.30000000000000004,2,0.2857142857142857,0.5,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,beta_1_1,0.30000000000000004,0.4,6,0.3452380952380952,0.5,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,beta_1_1,0.4,0.5,5,0.4333333333333334,0.6,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,beta_1_1,0.5,0.6000000000000001,10,0.5499999999999999,0.7,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,beta_1_1,0.6000000000000001,0.7000000000000001,6,0.6309523809523809,0.5,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,beta_1_1,0.7000000000000001,0.8,1,0.7142857142857143,0.0,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,beta_1_1,0.8,0.9,0,0.0,0.0,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,beta_1_1,0.9,1.0,0,0.0,0.0,1,2.0,40
