scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,capopm,0.0,0.3706162066304696,3,0.3453839786772501,0.3333333333333333,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,capopm,0.3706162066304696,0.38879746528114517,3,0.3767039345479106,0.6666666666666666,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,capopm,0.38879746528114517,0.4271386991290716,3,0.401986708790244,0.3333333333333333,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,capopm,0.4271386991290716,0.475428867042737,3,0.44593964296622973,0.6666666666666666,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,capopm,0.475428867042737,0.50261135732026,3,0.4956675724781898,0.6666666666666666,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,capopm,0.50261135732026,0.5470850639642106,3,0.5270090130072201,1.0,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,capopm,0.5470850639642106,0.564087662935458,3,0.5584550536543657,0.6666666666666666,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,capopm,0.564087662935458,0.5959830057179314,3,0.5833578781949091,0.6666666666666666,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,capopm,0.5959830057179314,0.5982307479387652,3,0.5962119234769697,0.3333333333333333,1,2.0,40
A2_time_to_converge__arr1__seed240003__pool2.0__steps40,A2.TIME_TO_CONVERGE,A,240003,capopm,0.5982307479387652,1.0,3,0.6399894928598303,0.3333333333333333,1,2.0,40
