scenario_name,experiment_id,tier,seed,model,abs_error_outcome,brier,log_score,mae_prob,calibration_ece,calib_n_unique_predictions,calib_n_nonempty_bins,calib_degenerate_binning,calib_binning_mode_used,calib_binning_mode_requested,calib_fallback_applied,posterior_mean_bias,posterior_variance_ratio,mad_posterior_median,wasserstein_distance_beta,coverage_90_outcome,coverage_95_outcome,coverage_90_ptrue,coverage_95_ptrue,coverage_90,coverage_95,p_hat,abs_error_outcome_ci_high,abs_error_outcome_ci_low,abs_error_outcome_n,abs_error_outcome_var,brier_ci_high,brier_ci_low,brier_n,brier_var,coverage_90_ci_high,coverage_90_ci_low,coverage_90_n,coverage_90_ptrue_ci_high,coverage_90_ptrue_ci_low,coverage_90_ptrue_n,coverage_90_ptrue_var,coverage_90_var,coverage_95_ci_high,coverage_95_ci_low,coverage_95_n,coverage_95_ptrue_ci_high,coverage_95_ptrue_ci_low,coverage_95_ptrue_n,coverage_95_ptrue_var,coverage_95_var,coverage_outcome_90,coverage_outcome_95,log_score_ci_high,log_score_ci_low,log_score_n,log_score_var,mad_posterior_median_ci_high,mad_posterior_median_ci_low,mad_posterior_median_n,mad_posterior_median_var,mae_prob_ci_high,mae_prob_ci_low,mae_prob_n,mae_prob_var,p_hat_ci_high,p_hat_ci_low,p_hat_n,p_hat_var,posterior_mean_bias_ci_high,posterior_mean_bias_ci_low,posterior_mean_bias_n,posterior_mean_bias_var,posterior_variance_ratio_ci_high,posterior_variance_ratio_ci_low,posterior_variance_ratio_n,posterior_variance_ratio_var,wasserstein_distance_beta_ci_high,wasserstein_distance_beta_ci_low,wasserstein_distance_beta_n,wasserstein_distance_beta_var,calibration_diagnostics,adversarial_dominance
C2_adversary_majoritarian__seed303000,C2.ADVERSARY_MAJORITARIAN,C,303000,capopm,0.5141083354893747,0.05454865355238844,-0.7263067971149995,0.1914667748279761,0.34971725278283927,30,10,False,equal_mass,equal_width,True,0.011147178464186749,1.4480481145429058,0.18903956253051388,0.19936174121077582,,,0.36666666666666664,0.43333333333333335,0.36666666666666664,0.43333333333333335,0.4869270011411311,0.5302028813384205,0.49599932545423914,30,0.0021870146661516214,0.07897040918151225,0.03434770485602192,30,0.003638442915802695,0.5333333333333333,0.2,30,0.5333333333333333,0.2,30,0.23222222222222214,0.23222222222222214,0.6333333333333333,0.26666666666666666,30,0.6333333333333333,0.26666666666666666,30,0.2455555555555555,0.2455555555555555,,,-0.6895868320497776,-0.7593887814299471,30,0.008989724709586748,0.23981920570632212,0.1408294362660269,30,0.017547320065785306,0.24193029417604478,0.1430674484913802,30,0.017889127689361517,0.5045829471635314,0.47062002074097753,30,0.002215156497268382,0.0974694325752479,-0.06635793197332715,30,0.05442439396467601,1.5118178444809953,1.3791884524613083,30,0.03715299843818791,0.24807864777529234,0.15479976805285622,30,0.015603854573538295,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",0.7
C2_adversary_majoritarian__seed303000,C2.ADVERSARY_MAJORITARIAN,C,303000,uncorrected,0.5261647903864418,0.06714161426846149,-0.7633216859839937,0.21390823839277112,0.2981448698997521,30,10,False,equal_mass,equal_width,True,0.01564722739810765,1.0,0.20885334954652926,0.2177704279904736,,,0.23333333333333334,0.3333333333333333,0.23333333333333334,0.3333333333333333,0.491427050075052,0.5548325953044901,0.49247613817682834,30,0.007798383633919656,0.0983393471457087,0.04252054273794366,30,0.0056703260437093025,0.4,0.1,30,0.4,0.1,30,0.1788888888888888,0.1788888888888888,0.5,0.16666666666666666,30,0.5,0.16666666666666666,30,0.22222222222222218,0.22222222222222218,,,-0.6954845630743497,-0.8221414770366368,30,0.03204232418020167,0.2636900627783369,0.15939210347252855,30,0.021201088773141762,0.26783059215325633,0.16410173806794837,30,0.021384879816162883,0.5246813632326401,0.45919399966471935,30,0.008409484419470434,0.11085115706336399,-0.0697064860503953,30,0.0668967785432134,1.0,1.0,30,0.0,0.2708598077066947,0.16950263561575626,30,0.020069537093119403,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",0.7
C2_adversary_majoritarian__seed303000,C2.ADVERSARY_MAJORITARIAN,C,303000,raw_parimutuel,0.5315376344086021,0.07236171689415036,-0.7814503420076276,0.2233468401572641,0.368,18,10,False,equal_mass,equal_width,True,0.0075104999037008385,,,,,,,,,,0.4832903225806451,0.5656786290322581,0.49193333333333333,30,0.010774050872933288,0.10466019673709347,0.04607014722047183,30,0.0063240271504784494,,,,,,,,,,,,,,,,,,,-0.6994286982392743,-0.8549085317204888,30,0.04514089951121992,,,,,0.2775236524653318,0.17241527023366865,30,0.02247790588591585,0.5221717741935484,0.44550000000000006,30,0.011489459937565037,0.10760499656388757,-0.07978304965126258,30,0.07230530928534687,,,,,,,,,"{""n_unique_predictions"": 18, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",0.7
C2_adversary_majoritarian__seed303000,C2.ADVERSARY_MAJORITARIAN,C,303000,structural_only,0.5276000000253968,0.06853986515049812,-0.7680013962739604,0.21650014278132965,0.36187619051428566,18,10,False,equal_mass,equal_width,True,0.013886843799246432,1.041409700000801,0.21044746502817813,0.22034760657683267,,,0.23333333333333334,0.3333333333333333,0.23333333333333334,0.3333333333333333,0.4896666664761909,0.5576021428955554,0.49234976193047614,30,0.00854138966239854,0.1000081739423666,0.04358827994369307,30,0.0058492695555956604,0.4,0.1,30,0.4,0.1,30,0.1788888888888888,0.1788888888888888,0.5,0.16666666666666666,30,0.5,0.16666666666666666,30,0.22222222222222218,0.22222222222222218,,,-0.6965790823005337,-0.8304440922324126,30,0.03523477224484425,0.26554764433443323,0.16136698236402242,30,0.020746036465255985,0.2706306980270433,0.16622414239284464,30,0.02166755332616201,0.524452380761905,0.45585714266666705,30,0.009196371882086161,0.11052216254901895,-0.07146026688131396,30,0.06834702071979346,1.0426208630093698,1.040132838984736,30,1.2690685942205465e-05,0.2734146914965758,0.17134657375028836,30,0.020354754487512408,"{""n_unique_predictions"": 18, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",0.7
C2_adversary_majoritarian__seed303000,C2.ADVERSARY_MAJORITARIAN,C,303000,ml_only,0.5302642718805712,0.07212907220272263,-0.777957388472029,0.22223018401539388,0.37001313168087774,30,10,False,equal_mass,equal_width,True,0.014075428425067553,1.1414046143269643,0.2162515539639924,0.22631979019139684,,,0.26666666666666666,0.36666666666666664,0.26666666666666666,0.36666666666666664,0.4898552511020119,0.5633154351283624,0.4911326732829787,30,0.010472331994785113,0.10501703904933282,0.04577463360884112,30,0.006424983058491677,0.43333333333333335,0.1,30,0.43333333333333335,0.1,30,0.1955555555555555,0.1955555555555555,0.5333333333333333,0.2,30,0.5333333333333333,0.2,30,0.23222222222222214,0.23222222222222214,,,-0.698497849081063,-0.8465005032469585,30,0.04361838667954594,0.27185306024614064,0.16553847157559565,30,0.0219724637685463,0.2775182227686556,0.17060157510673646,30,0.022742817515206827,0.5282861738583319,0.4524786347724933,30,0.01128534221704301,0.11401810568150188,-0.07321199966773559,30,0.07193095451737343,1.1462786084765773,1.136546373952528,30,0.00019232520205487272,0.28057822978544267,0.1758350868199121,30,0.02132629994456071,"{""n_unique_predictions"": 30, ""n_nonempty_bins"": 10, ""degenerate_binning"": false, ""binning_mode_used"": ""equal_mass"", ""binning_mode_requested"": ""equal_width"", ""fallback_applied"": true}",0.7
