scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,coherent_flag,projection_method,violation_strength
B5_arbitrage_proj__methodeuclidean__viol0__seed290000,B5.ARBITRAGE_PROJECTION_IMPACT,B,290000,before_projection,0.0,0.3911345718780792,3,0.36468985650751523,1.0,True,euclidean,0.0
B5_arbitrage_proj__methodeuclidean__viol0__seed290000,B5.ARBITRAGE_PROJECTION_IMPACT,B,290000,before_projection,0.3911345718780792,0.41754400754149634,3,0.40137439856671553,0.6666666666666666,True,euclidean,0.0
B5_arbitrage_proj__methodeuclidean__viol0__seed290000,B5.ARBITRAGE_PROJECTION_IMPACT,B,290000,before_projection,0.41754400754149634,0.4558530843332629,3,0.43330277299163616,1.0,True,euclidean,0.0
B5_arbitrage_proj__methodeuclidean__viol0__seed290000,B5.ARBITRAGE_PROJECTION_IMPACT,B,290000,before_projection,0.4558530843332629,0.46933284736964354,3,0.4605697602265697,1.0,True,euclidean,0.0
B5_arbitrage_proj__methodeuclidean__viol0__seed290000,B5.ARBITRAGE_PROJECTION_IMPACT,B,290000,before_projection,0.46933284736964354,0.4878878802487616,3,0.4832999172056742,0.6666666666666666,True,euclidean,0.0
B5_arbitrage_proj__methodeuclidean__viol0__seed290000,B5.ARBITRAGE_PROJECTION_IMPACT,B,290000,before_projection,0.4878878802487616,0.5259263697426092,3,0.5014367498929277,0.0,True,euclidean,0.0
B5_arbitrage_proj__methodeuclidean__viol0__seed290000,B5.ARBITRAGE_PROJECTION_IMPACT,B,290000,before_projection,0.5259263697426092,0.5509445425959755,3,0.5424522937283839,0.6666666666666666,True,euclidean,0.0
B5_arbitrage_proj__methodeuclidean__viol0__seed290000,B5.ARBITRAGE_PROJECTION_IMPACT,B,290000,before_projection,0.5509445425959755,0.5868536251479738,3,0.5792386612323619,0.0,True,euclidean,0.0
B5_arbitrage_proj__methodeuclidean__viol0__seed290000,B5.ARBITRAGE_PROJECTION_IMPACT,B,290000,before_projection,0.5868536251479738,0.5991726936347024,3,0.5977632762955544,1.0,True,euclidean,0.0
B5_arbitrage_proj__methodeuclidean__viol0__seed290000,B5.ARBITRAGE_PROJECTION_IMPACT,B,290000,before_projection,0.5991726936347024,1.0,3,0.6243928543237075,0.0,True,euclidean,0.0
