scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_0_5_0_5,0.0,0.3780487804878049,2,0.3414634146341463,0.0,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_0_5_0_5,0.3780487804878049,0.4024390243902439,2,0.3780487804878049,0.5,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_0_5_0_5,0.4024390243902439,0.44390243902439025,5,0.41219512195121955,0.6,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_0_5_0_5,0.44390243902439025,0.4658536585365854,3,0.45121951219512196,0.3333333333333333,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_0_5_0_5,0.4658536585365854,0.524390243902439,2,0.47560975609756095,0.5,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_0_5_0_5,0.524390243902439,0.5487804878048781,3,0.524390243902439,0.6666666666666666,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_0_5_0_5,0.5487804878048781,0.5975609756097561,3,0.5569105691056911,0.6666666666666666,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_0_5_0_5,0.5975609756097561,0.602439024390244,4,0.5975609756097561,0.75,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_0_5_0_5,0.602439024390244,0.6463414634146342,2,0.6219512195121951,0.5,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_0_5_0_5,0.6463414634146342,1.0,4,0.6524390243902439,0.5,1,1.0,40
