scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,arrivals_per_step,initial_pool,n_steps
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_1_1,0.0,0.38095238095238093,2,0.34523809523809523,0.0,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_1_1,0.38095238095238093,0.40476190476190477,2,0.38095238095238093,0.5,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_1_1,0.40476190476190477,0.44523809523809527,5,0.4142857142857143,0.6,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_1_1,0.44523809523809527,0.4666666666666667,3,0.4523809523809524,0.3333333333333333,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_1_1,0.4666666666666667,0.5238095238095238,2,0.47619047619047616,0.5,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_1_1,0.5238095238095238,0.5476190476190477,3,0.5238095238095238,0.6666666666666666,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_1_1,0.5476190476190477,0.5952380952380952,3,0.5555555555555556,0.6666666666666666,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_1_1,0.5952380952380952,0.6000000000000001,4,0.5952380952380952,0.75,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_1_1,0.6000000000000001,0.6428571428571429,2,0.6190476190476191,0.5,1,1.0,40
A2_time_to_converge__arr1__seed240001__pool1.0__steps40,A2.TIME_TO_CONVERGE,A,240001,beta_1_1,0.6428571428571429,1.0,4,0.6488095238095238,0.5,1,1.0,40
